frame	type	coordination	number	fraction	err	time
85000	Q = +4	4	7.4	0.020498614958448756	0.0021536295087147927	850.0
85000	Q = -1	3	346.2	0.4327500000000001	0.0037675515184857717	850.0
85000	Q = -2	4	81.2	0.22493074792243767	0.006706932519791275	850.0
85000	Q = -3	3	52.1	0.065125	0.0025238446201513013	850.0
85000	Q = -4	4	8.4	0.023268698060941832	0.0019889805381844887	850.0
85000	Q = 0	4	179.1	0.49612188365650967	0.007322549914277696	850.0
86000	Q = +1	3	357.0	0.44625000000000004	0.003908679799852855	860.0
86000	Q = +2	4	84.2	0.2332409972299169	0.0038249889523929792	860.0
86000	Q = +3	3	46.4	0.057999999999999996	0.0011516895800904377	860.0
86000	Q = +4	4	6.7	0.018559556786703603	0.0015478351444358455	860.0
86000	Q = -1	3	345.8	0.43224999999999997	0.0034850872777210814	860.0
86000	Q = -2	4	80.9	0.22409972299168973	0.007299225918364424	860.0
86000	Q = -3	3	50.8	0.0635	0.0021634591642911943	860.0
86000	Q = -4	4	8.1	0.02243767313019391	0.0022786634680061063	860.0
86000	Q = 0	4	181.1	0.5016620498614959	0.008467276064629369	860.0
87000	Q = +1	3	356.8	0.446	0.0035881750236018287	870.0
87000	Q = +2	4	83.0	0.22991689750692518	0.0038294443865794516	870.0
87000	Q = +3	3	47.1	0.05887499999999999	0.0013623152270226513	870.0
87000	Q = +4	4	6.1	0.016897506925207757	0.0011271057816928626	870.0
87000	Q = -1	3	346.2	0.4327500000000001	0.0032102267140430374	870.0
87000	Q = -2	4	80.4	0.22271468144044318	0.007869723269681444	870.0
87000	Q = -3	3	49.9	0.062375	0.001993478952317614	870.0
87000	Q = -4	4	8.0	0.0221606648199446	0.0022617633820712635	870.0
87000	Q = 0	4	183.5	0.5083102493074791	0.010448677739544089	870.0
88000	Q = +1	3	358.5	0.448125	0.003467357703561093	880.0
88000	Q = +2	4	82.8	0.2293628808864266	0.004424431597677172	880.0
88000	Q = +3	3	44.9	0.056125	0.0017623571652130498	880.0
88000	Q = +4	4	6.0	0.01662049861495845	0.0013695657409225597	880.0
88000	Q = -1	3	348.2	0.43525	0.003559026084010434	880.0
88000	Q = -2	4	79.6	0.22049861495844877	0.006924592154848631	880.0
88000	Q = -3	3	48.4	0.06050000000000001	0.0018276426832884434	880.0
88000	Q = -4	4	7.7	0.02132963988919668	0.0023739538563587147	880.0
88000	Q = 0	4	184.9	0.5121883656509696	0.00860709193822176	880.0
89000	Q = +1	3	360.3	0.450375	0.004769149994146403	890.0
89000	Q = +2	4	80.6	0.22326869806094182	0.0037438845674447425	890.0
89000	Q = +3	3	44.8	0.05600000000000001	0.0018333333333333337	890.0
89000	Q = +4	4	5.5	0.015235457063711913	0.0016125807199051689	890.0
89000	Q = -1	3	347.5	0.434375	0.003833559775920489	890.0
89000	Q = -2	4	79.5	0.2202216066481995	0.0069986868187025646	890.0
89000	Q = -3	3	47.4	0.05924999999999999	0.0011666666666666665	890.0
89000	Q = -4	4	7.1	0.019667590027700833	0.0024237127882560825	890.0
89000	Q = 0	4	188.3	0.521606648199446	0.006235934997194109	890.0
90000	Q = +1	3	362.3	0.45287499999999997	0.004233013439357091	900.0
90000	Q = +2	4	80.0	0.221606648199446	0.004744314895167177	900.0
90000	Q = +3	3	42.0	0.052500000000000005	0.001467234738471584	900.0
90000	Q = +4	4	5.7	0.015789473684210527	0.001705095596733092	900.0
90000	Q = -1	3	350.0	0.4374999999999999	0.0035551215012835907	900.0
90000	Q = -2	4	79.6	0.22049861495844877	0.006237985504729281	900.0
90000	Q = -3	3	45.7	0.057125	0.0012083333333333334	900.0
90000	Q = -4	4	6.1	0.016897506925207757	0.002315777692333232	900.0
90000	Q = 0	4	189.6	0.525207756232687	0.007354499631298203	900.0
91000	Q = +1	3	361.8	0.45225	0.004753653565650551	910.0
91000	Q = +2	4	79.6	0.22049861495844875	0.0033086745830413523	910.0
91000	Q = +3	3	41.0	0.051250000000000004	0.0018633899812498251	910.0
91000	Q = +4	4	5.6	0.015512465373961223	0.0017616605751005461	910.0
91000	Q = -1	3	353.4	0.44175	0.003628590176179538	910.0
91000	Q = -2	4	78.7	0.21800554016620502	0.007105081663235691	910.0
91000	Q = -3	3	43.8	0.05475	0.0013017082793177757	910.0
91000	Q = -4	4	5.7	0.015789473684210527	0.0019390581717451518	910.0
91000	Q = 0	4	191.4	0.5301939058171746	0.007945198435567478	910.0
92000	Q = +1	3	364.0	0.45499999999999996	0.004061164310337067	920.0
92000	Q = +2	4	79.7	0.22077562326869807	0.0054321573702983275	920.0
92000	Q = +3	3	38.3	0.047874999999999994	0.001455950434138012	920.0
92000	Q = +4	4	5.3	0.014681440443213298	0.002107610749863957	920.0
92000	Q = -1	3	355.1	0.4438750000000001	0.0037520827549509077	920.0
92000	Q = -2	4	76.9	0.21301939058171743	0.007275827153496547	920.0
92000	Q = -3	3	42.6	0.053250000000000006	0.0013070322617798429	920.0
92000	Q = -4	4	5.5	0.01523545706371191	0.0018582282361494095	920.0
92000	Q = 0	4	193.6	0.5362880886426593	0.007977326340334325	920.0
93000	Q = +1	3	363.2	0.454	0.005549023938195495	930.0
93000	Q = +2	4	78.4	0.21717451523545708	0.005944035804037334	930.0
93000	Q = +3	3	37.3	0.046625	0.0018545177570223248	930.0
93000	Q = +4	4	5.2	0.01440443213296399	0.002732899092695982	930.0
93000	Q = -1	3	358.2	0.44775	0.005332031091015461	930.0
93000	Q = -2	4	75.2	0.20831024930747924	0.007811001286262826	930.0
93000	Q = -3	3	41.3	0.051625	0.001264499242124459	930.0
93000	Q = -4	4	4.9	0.013573407202216068	0.0013348875618468105	930.0
93000	Q = 0	4	197.3	0.5465373961218837	0.007188589519539027	930.0
94000	Q = +1	3	363.0	0.45375	0.0037221185723545474	940.0
94000	Q = +2	4	77.2	0.21385041551246536	0.008277353584862406	940.0
94000	Q = +3	3	35.5	0.044375	0.0016377703339194622	940.0
94000	Q = +4	4	5.3	0.014681440443213298	0.002677746999076639	940.0
94000	Q = -1	3	362.3	0.45287499999999997	0.004302171609263809	940.0
94000	Q = -2	4	73.1	0.20249307479224377	0.007121861569076141	940.0
94000	Q = -3	3	39.2	0.049	0.0010671873729054748	940.0
94000	Q = -4	4	4.7	0.013019390581717454	0.0014917354036383668	940.0
94000	Q = 0	4	200.7	0.5559556786703601	0.008473315491976849	940.0
95000	Q = +1	3	364.0	0.45500000000000007	0.003530620027385812	950.0
95000	Q = +2	4	77.0	0.21329639889196678	0.005998294282146525	950.0
95000	Q = +3	3	34.2	0.042749999999999996	0.0021311186420907365	950.0
95000	Q = +4	4	4.5	0.012465373961218837	0.0027469020832213325	950.0
95000	Q = -1	3	364.1	0.45512499999999995	0.003875000000000003	950.0
95000	Q = -2	4	72.0	0.19944598337950137	0.008102460191497804	950.0
95000	Q = -3	3	37.7	0.047125	0.001118810131841463	950.0
95000	Q = -4	4	4.4	0.012188365650969531	0.0015002841005791246	950.0
95000	Q = 0	4	203.1	0.5626038781163434	0.008022620631669732	950.0
96000	Q = +1	3	366.8	0.4585	0.004590146451306804	960.0
96000	Q = +2	4	75.2	0.20831024930747924	0.007789140058712147	960.0
96000	Q = +3	3	32.8	0.040999999999999995	0.0022110831935702666	960.0
96000	Q = +4	4	4.2	0.011634349030470914	0.0020145359399142593	960.0
96000	Q = -1	3	363.9	0.45487500000000003	0.00423465366549222	960.0
96000	Q = -2	4	71.1	0.1969529085872576	0.007109879963065557	960.0
96000	Q = -3	3	36.5	0.045625	0.0012112034878123854	960.0
96000	Q = -4	4	4.2	0.011634349030470916	0.0016414024778052792	960.0
96000	Q = 0	4	206.3	0.5714681440443213	0.007857254441183677	960.0
97000	Q = +1	3	368.6	0.46075	0.004507709445432839	970.0
97000	Q = +2	4	73.2	0.2027700831024931	0.006944264331288334	970.0
97000	Q = +3	3	31.2	0.039	0.0020649186155606435	970.0
97000	Q = +4	4	4.0	0.0110803324099723	0.0021850710186886854	970.0
97000	Q = -1	3	364.4	0.45550000000000007	0.0037831864876053858	970.0
97000	Q = -2	4	69.9	0.19362880886426592	0.0074151122854714145	970.0
97000	Q = -3	3	35.8	0.04475	0.0013281147875424356	970.0
97000	Q = -4	4	3.6	0.009972299168975069	0.0016099349745302579	970.0
97000	Q = 0	4	210.3	0.5825484764542936	0.008711459941006314	970.0
98000	Q = +1	3	373.3	0.46662500000000007	0.004790941974184204	980.0
98000	Q = +2	4	72.2	0.2	0.006300543715321136	980.0
98000	Q = +3	3	28.6	0.03575	0.0022530843057659623	980.0
98000	Q = +4	4	3.9	0.010803324099722992	0.002352306408653185	980.0
98000	Q = -1	3	362.7	0.453375	0.0037824980722621234	980.0
98000	Q = -2	4	69.3	0.1919667590027701	0.005632502308402584	980.0
98000	Q = -3	3	35.4	0.04425	0.0015723301886761	980.0
98000	Q = -4	4	3.0	0.008310249307479225	0.0014304647631421666	980.0
98000	Q = 0	4	212.6	0.5889196675900277	0.008281472696132459	980.0
99000	Q = +1	3	372.9	0.466125	0.00431184576357839	990.0
99000	Q = +2	4	70.2	0.19445983379501386	0.006259815791940272	990.0
99000	Q = +3	3	29.2	0.036500000000000005	0.0014648663192705785	990.0
99000	Q = +4	4	3.6	0.009972299168975069	0.002449953677086168	990.0
99000	Q = -1	3	364.2	0.45524999999999993	0.004231987975198204	990.0
99000	Q = -2	4	67.8	0.18781163434903048	0.004594591063573306	990.0
99000	Q = -3	3	33.7	0.042124999999999996	0.0014559504341380123	990.0
99000	Q = -4	4	3.7	0.010249307479224376	0.001705095596733092	990.0
99000	Q = 0	4	215.7	0.5975069252077563	0.005781891857600482	990.0
100000	Q = +1	3	372.5	0.465625	0.0036763602924631883	1000.0
100000	Q = +2	4	70.1	0.1941828254847645	0.006214020815656965	1000.0
100000	Q = +3	3	28.0	0.034999999999999996	0.0014068285846778447	1000.0
100000	Q = +4	4	3.8	0.010526315789473686	0.001837465257814626	1000.0
100000	Q = -1	3	366.6	0.45825000000000005	0.0040319901344676515	1000.0
100000	Q = -2	4	67.6	0.18725761772853186	0.004801477377654665	1000.0
100000	Q = -3	3	32.9	0.041125	0.0015416666666666662	1000.0
100000	Q = -4	4	3.2	0.00886426592797784	0.0012927054478301017	1000.0
100000	Q = 0	4	216.3	0.599168975069252	0.006167194636933164	1000.0
101000	Q = +1	3	376.4	0.47050000000000003	0.00390956803524663	1010.0
101000	Q = +2	4	68.1	0.18864265927977836	0.0049285341256075765	1010.0
101000	Q = +3	3	27.5	0.034375	0.0012672421938121291	1010.0
101000	Q = +4	4	2.5	0.0069252077562326885	0.0015031228620590682	1010.0
101000	Q = -1	3	363.9	0.45487500000000003	0.003875000000000001	1010.0
101000	Q = -2	4	66.1	0.18310249307479226	0.006255046926847626	1010.0
101000	Q = -3	3	32.2	0.040249999999999994	0.001288302069478359	1010.0
101000	Q = -4	4	3.2	0.00886426592797784	0.0010768147543573961	1010.0
101000	Q = 0	4	221.1	0.6124653739612188	0.006089284245169911	1010.0
102000	Q = +1	3	373.3	0.46662499999999996	0.003516084074964963	1020.0
102000	Q = +2	4	68.9	0.19085872576177285	0.0050985919454398995	1020.0
102000	Q = +3	3	27.1	0.033875	0.0016817030058842134	1020.0
102000	Q = +4	4	2.6	0.007202216066481995	0.0010282113320092376	1020.0
102000	Q = -1	3	368.2	0.46024999999999994	0.0034399612400917135	1020.0
102000	Q = -2	4	64.8	0.17950138504155128	0.005836927286899025	1020.0
102000	Q = -3	3	31.4	0.03925	0.001583333333333334	1020.0
102000	Q = -4	4	3.1	0.008587257617728532	0.0010487365366205492	1020.0
102000	Q = 0	4	221.6	0.6138504155124653	0.005371390423730003	1020.0
103000	Q = +1	3	373.1	0.46637500000000004	0.003915114940841458	1030.0
103000	Q = +2	4	69.2	0.19168975069252076	0.00632755002733585	1030.0
103000	Q = +3	3	24.8	0.031	0.001416666666666667	1030.0
103000	Q = +4	4	2.6	0.007202216066481996	0.0012525078454524963	1030.0
103000	Q = -1	3	373.0	0.46625000000000005	0.004086733278413075	1030.0
103000	Q = -2	4	63.6	0.17617728531855956	0.005355493998153279	1030.0
103000	Q = -3	3	29.1	0.036375000000000005	0.0014842927608797391	1030.0
103000	Q = -4	4	2.8	0.0077562326869806105	0.0009944902690922444	1030.0
103000	Q = 0	4	222.8	0.6171745152354571	0.005170821791320397	1030.0
104000	Q = +1	3	371.9	0.464875	0.004588822470598172	1040.0
104000	Q = +2	4	70.5	0.19529085872576174	0.0046946348361537075	1040.0
104000	Q = +3	3	24.0	0.03	0.0012774758097296576	1040.0
104000	Q = +4	4	2.0	0.0055401662049861505	0.0013058296974820822	1040.0
104000	Q = -1	3	375.1	0.468875	0.004255103145374715	1040.0
104000	Q = -2	4	61.2	0.16952908587257615	0.005552464036333486	1040.0
104000	Q = -3	3	29.0	0.03625	0.0016457014715109582	1040.0
104000	Q = -4	4	2.6	0.007202216066481996	0.0010282113320092378	1040.0
104000	Q = 0	4	224.7	0.6224376731301939	0.006069650389490223	1040.0
105000	Q = +1	3	372.5	0.4656249999999999	0.004049391243686439	1050.0
105000	Q = +2	4	68.8	0.19058171745152358	0.00586606839308166	1050.0
105000	Q = +3	3	23.0	0.028749999999999998	0.00120761472884912	1050.0
105000	Q = +4	4	2.1	0.005817174515235458	0.0009640172215060528	1050.0
105000	Q = -1	3	376.8	0.471	0.003429852604542779	1050.0
105000	Q = -2	4	61.1	0.16925207756232685	0.005976222022265712	1050.0
105000	Q = -3	3	27.7	0.034625	0.0017780490244459894	1050.0
105000	Q = -4	4	2.3	0.006371191135734072	0.0010156971375807943	1050.0
105000	Q = 0	4	226.7	0.62797783933518	0.006722803933247422	1050.0
106000	Q = +1	3	369.6	0.4620000000000001	0.004688934965545065	1060.0
106000	Q = +2	4	66.8	0.1850415512465374	0.0032723998424135465	1060.0
106000	Q = +3	3	23.7	0.029624999999999995	0.0019098611060609733	1060.0
106000	Q = +4	4	2.2	0.006094182825484766	0.0010768147543573961	1060.0
106000	Q = -1	3	380.4	0.4755	0.003806062415556415	1060.0
106000	Q = -2	4	59.5	0.16481994459833796	0.005680734410072771	1060.0
106000	Q = -3	3	26.3	0.032875	0.0017083333333333332	1060.0
106000	Q = -4	4	1.9	0.005263157894736842	0.0012003693444136657	1060.0
106000	Q = 0	4	230.6	0.638781163434903	0.00626526147873956	1060.0
107000	Q = +1	3	370.8	0.4634999999999999	0.004661455423648998	1070.0
107000	Q = +2	4	67.6	0.18725761772853183	0.005339550247387241	1070.0
107000	Q = +3	3	21.3	0.026625	0.001537155562141393	1070.0
107000	Q = +4	4	2.1	0.005817174515235457	0.0011271057816928626	1070.0
107000	Q = -1	3	382.2	0.47775000000000006	0.0051532082779134365	1070.0
107000	Q = -2	4	58.1	0.16094182825484765	0.006089284245169915	1070.0
107000	Q = -3	3	25.7	0.032125	0.0017682579311602453	1070.0
107000	Q = -4	4	1.7	0.004709141274238228	0.0011716138079824118	1070.0
107000	Q = 0	4	231.5	0.6412742382271469	0.006373866982612136	1070.0
108000	Q = +1	3	371.0	0.46375	0.003939648884524267	1080.0
108000	Q = +2	4	67.9	0.18808864265927977	0.005343540644960403	1080.0
108000	Q = +3	3	20.9	0.026125	0.0019225453325098878	1080.0
108000	Q = +4	4	1.4	0.0038781163434903052	0.0011824790835517724	1080.0
108000	Q = -1	3	383.9	0.479875	0.004434907302050155	1080.0
108000	Q = -2	4	58.0	0.16066481994459836	0.0060689480055974064	1080.0
108000	Q = -3	3	24.2	0.03025	0.0017460272366464137	1080.0
108000	Q = -4	4	1.6	0.00443213296398892	0.0011824790835517724	1080.0
108000	Q = 0	4	232.1	0.6429362880886426	0.008783585588521872	1080.0
109000	Q = +1	3	371.0	0.46375	0.0034711109332764218	1090.0
109000	Q = +2	4	65.8	0.18227146814404432	0.0035474372506553217	1090.0
109000	Q = +3	3	20.6	0.025750000000000002	0.0014215601757693317	1090.0
109000	Q = +4	4	1.7	0.004709141274238228	0.0009279663546741357	1090.0
109000	Q = -1	3	384.4	0.4805	0.003905124837953325	1090.0
109000	Q = -2	4	56.5	0.15650969529085873	0.006699937186951702	1090.0
109000	Q = -3	3	24.0	0.03	0.0014312970031098058	1090.0
109000	Q = -4	4	1.6	0.00443213296398892	0.0010282113320092376	1090.0
109000	Q = 0	4	235.4	0.6520775623268699	0.008302037596671849	1090.0
110000	Q = +1	3	371.8	0.46475	0.0023629078131263037	1100.0
110000	Q = +2	4	62.8	0.17396121883656512	0.0041045449253726465	1100.0
110000	Q = +3	3	20.0	0.024999999999999998	0.001356568383008309	1100.0
110000	Q = +4	4	1.8	0.004986149584487535	0.0010768147543573961	1100.0
110000	Q = -1	3	385.4	0.48175000000000007	0.0027713815247193178	1100.0
110000	Q = -2	4	54.6	0.15124653739612187	0.006319460251992122	1100.0
110000	Q = -3	3	22.8	0.028499999999999998	0.0013794121131039038	1100.0
110000	Q = -4	4	1.4	0.0038781163434903052	0.0007386888273314867	1100.0
110000	Q = 0	4	240.4	0.6659279778393352	0.00906776265720474	1100.0
111000	Q = +1	3	371.1	0.463875	0.0033512539112663113	1110.0
111000	Q = +2	4	61.6	0.17063711911357343	0.005387239943052565	1110.0
111000	Q = +3	3	19.9	0.024874999999999998	0.00183947833788701	1110.0
111000	Q = +4	4	1.5	0.004155124653739612	0.0006194094120498034	1110.0
111000	Q = -1	3	387.6	0.4845	0.0036333715594319416	1110.0
111000	Q = -2	4	53.7	0.1487534626038781	0.006208530184308121	1110.0
111000	Q = -3	3	21.4	0.026749999999999996	0.001181453906563152	1110.0
111000	Q = -4	4	1.2	0.00332409972299169	0.0006909801268280592	1110.0
111000	Q = 0	4	243.0	0.6731301939058172	0.009361988443683524	1110.0
112000	Q = +1	3	371.7	0.46462499999999995	0.0037870851441298373	1120.0
112000	Q = +2	4	58.1	0.16094182825484765	0.005623412734472802	1120.0
112000	Q = +3	3	19.9	0.024874999999999998	0.0015416666666666667	1120.0
112000	Q = +4	4	1.9	0.005263157894736843	0.0004972451345461223	1120.0
112000	Q = -1	3	388.2	0.4852499999999999	0.00329034783706661	1120.0
112000	Q = -2	4	53.8	0.1490304709141274	0.00612209952142226	1120.0
112000	Q = -3	3	20.2	0.025249999999999995	0.0013794121131039034	1120.0
112000	Q = -4	4	1.0	0.0027700831024930752	0.0005839847941215843	1120.0
112000	Q = 0	4	246.2	0.681994459833795	0.008767554918167468	1120.0
113000	Q = +1	3	372.7	0.46587499999999993	0.0026877422371450166	1130.0
113000	Q = +2	4	58.6	0.1623268698060942	0.006043607819742776	1130.0
113000	Q = +3	3	18.5	0.023124999999999996	0.0016899416492227705	1130.0
113000	Q = +4	4	1.4	0.0038781163434903052	0.0008462743665661755	1130.0
113000	Q = -1	3	389.6	0.487	0.002682246156571849	1130.0
113000	Q = -2	4	53.0	0.14681440443213295	0.006709474468914111	1130.0
113000	Q = -3	3	19.2	0.024	0.00114564392373896	1130.0
113000	Q = -4	4	0.9	0.0024930747922437676	0.0004972451345461222	1130.0
113000	Q = 0	4	247.1	0.6844875346260387	0.009256205042295672	1130.0
114000	Q = +1	3	371.0	0.46375	0.0032808366141715887	1140.0
114000	Q = +2	4	57.7	0.1598337950138504	0.004672790740121878	1140.0
114000	Q = +3	3	18.7	0.023375	0.0018071040368501199	1140.0
114000	Q = +4	4	1.4	0.0038781163434903052	0.0004523526764142526	1140.0
114000	Q = -1	3	391.7	0.48962500000000003	0.0027578801238954905	1140.0
114000	Q = -2	4	51.7	0.14321329639889196	0.005840577876590387	1140.0
114000	Q = -3	3	18.6	0.023249999999999996	0.001057381461704127	1140.0
114000	Q = -4	4	0.8	0.00221606648199446	0.0005540166204986149	1140.0
114000	Q = 0	4	249.4	0.6908587257617729	0.008944695134487401	1140.0
115000	Q = +1	3	370.0	0.4625	0.003073181485764293	1150.0
115000	Q = +2	4	57.4	0.15900277008310248	0.002518593111170056	1150.0
115000	Q = +3	3	18.7	0.023375	0.0015816877413418588	1150.0
115000	Q = +4	4	1.3	0.0036011080332409976	0.0007211680217827013	1150.0
115000	Q = -1	3	394.4	0.493	0.002445233458520202	1150.0
115000	Q = -2	4	51.7	0.14321329639889196	0.005463457873494743	1150.0
115000	Q = -3	3	16.9	0.021124999999999998	0.0012282835810819726	1150.0
115000	Q = -4	4	0.8	0.00221606648199446	0.0005540166204986149	1150.0
115000	Q = 0	4	249.8	0.69196675900277	0.006367844745915643	1150.0
116000	Q = +1	3	370.0	0.4625	0.0049860917672172	1160.0
116000	Q = +2	4	55.6	0.15401662049861498	0.004092062752753526	1160.0
116000	Q = +3	3	18.1	0.022625	0.0014842927608797393	1160.0
116000	Q = +4	4	1.8	0.004986149584487535	0.0010768147543573961	1160.0
116000	Q = -1	3	395.4	0.49424999999999997	0.004062019202317973	1160.0
116000	Q = -2	4	50.3	0.13933518005540163	0.005632502308402582	1160.0
116000	Q = -3	3	16.5	0.020624999999999998	0.001307696235539601	1160.0
116000	Q = -4	4	0.8	0.00221606648199446	0.0005540166204986149	1160.0
116000	Q = 0	4	252.5	0.6994459833795015	0.006387229401854552	1160.0
117000	Q = +1	3	371.2	0.46399999999999997	0.0031830715424640476	1170.0
117000	Q = +2	4	54.9	0.1520775623268698	0.00590445882871585	1170.0
117000	Q = +3	3	17.1	0.021374999999999998	0.0016919950420205792	1170.0
117000	Q = +4	4	1.6	0.004432132963988919	0.0013188233478380145	1170.0
117000	Q = -1	3	395.7	0.4946250000000001	0.0027641680484370005	1170.0
117000	Q = -2	4	50.1	0.13878116343490304	0.0064694604083484234	1170.0
117000	Q = -3	3	16.0	0.019999999999999997	0.0012076147288491196	1170.0
117000	Q = -4	4	0.7	0.0019390581717451522	0.0005912395417758862	1170.0
117000	Q = 0	4	253.7	0.702770083102493	0.009159909002727068	1170.0
118000	Q = +1	3	370.5	0.46312500000000006	0.0028822372675868777	1180.0
118000	Q = +2	4	54.3	0.15041551246537396	0.0053848654891314246	1180.0
118000	Q = +3	3	16.6	0.020749999999999998	0.0019293061504650378	1180.0
118000	Q = +4	4	1.3	0.0036011080332409976	0.0010156971375807943	1180.0
118000	Q = -1	3	397.1	0.4963749999999999	0.0027541004782767934	1180.0
118000	Q = -2	4	48.8	0.13518005540166206	0.0070053838368940614	1180.0
118000	Q = -3	3	15.8	0.01975	0.0013017082793177755	1180.0
118000	Q = -4	4	0.7	0.0019390581717451522	0.0005912395417758862	1180.0
118000	Q = 0	4	255.9	0.7088642659279778	0.008705585725947906	1180.0
119000	Q = +1	3	374.2	0.46775	0.0034146335414246467	1190.0
119000	Q = +2	4	52.7	0.145983379501385	0.004763146953473288	1190.0
119000	Q = +3	3	15.7	0.019624999999999997	0.0016878857583774245	1190.0
119000	Q = +4	4	0.7	0.0019390581717451522	0.0009279663546741358	1190.0
119000	Q = -1	3	396.2	0.4952500000000001	0.0030207614933986464	1190.0
119000	Q = -2	4	49.0	0.13573407202216065	0.005661942647001248	1190.0
119000	Q = -3	3	13.9	0.017374999999999998	0.0009213893494789986	1190.0
119000	Q = -4	4	0.6	0.001662049861495845	0.000612488419271542	1190.0
119000	Q = 0	4	258.0	0.7146814404432134	0.00885656791008813	1190.0
120000	Q = +1	3	376.6	0.47075000000000006	0.00257660413895672	1200.0
120000	Q = +2	4	49.5	0.1371191135734072	0.00514520100304895	1200.0
120000	Q = +3	3	16.4	0.020499999999999997	0.0010240171439537089	1200.0
120000	Q = +4	4	0.8	0.00221606648199446	0.000554016620498615	1200.0
120000	Q = -1	3	393.5	0.491875	0.002230237281845443	1200.0
120000	Q = -2	4	47.1	0.13047091412742381	0.00546969648000734	1200.0
120000	Q = -3	3	13.5	0.016875	0.0008984941105353263	1200.0
120000	Q = -4	4	0.8	0.00221606648199446	0.0008049674872651289	1200.0
120000	Q = 0	4	262.8	0.7279778393351801	0.008369543263988668	1200.0
121000	Q = +1	3	372.0	0.46500000000000014	0.0029580398915498066	1210.0
121000	Q = +2	4	49.2	0.13628808864265932	0.005236360804712031	1210.0
121000	Q = +3	3	16.2	0.02025	0.0014288690166235204	1210.0
121000	Q = +4	4	1.0	0.0027700831024930752	0.0008258792160664044	1210.0
121000	Q = -1	3	399.5	0.4993750000000001	0.0026104091846128434	1210.0
121000	Q = -2	4	45.6	0.12631578947368421	0.005986912309306491	1210.0
121000	Q = -3	3	12.3	0.015375	0.0008133008873309641	1210.0
121000	Q = -4	4	0.5	0.0013850415512465374	0.0004616805170821791	1210.0
121000	Q = 0	4	264.7	0.733240997229917	0.009252519880392938	1210.0
122000	Q = +1	3	371.5	0.464375	0.002746525582946163	1220.0
122000	Q = +2	4	49.2	0.13628808864265932	0.0031932809724451675	1220.0
122000	Q = +3	3	15.6	0.0195	0.001346291201783626	1220.0
122000	Q = +4	4	1.4	0.0038781163434903052	0.0010282113320092374	1220.0
122000	Q = -1	3	400.9	0.501125	0.0023822987264871284	1220.0
122000	Q = -2	4	44.6	0.12354570637119111	0.005210244129147141	1220.0
122000	Q = -3	3	12.0	0.015000000000000003	0.0006180165405913053	1220.0
122000	Q = -4	4	0.3	0.0008310249307479225	0.0004231371832830878	1220.0
122000	Q = 0	4	265.5	0.7354570637119113	0.0048553340074367155	1220.0
123000	Q = +1	3	372.3	0.465375	0.0032598674990114394	1230.0
123000	Q = +2	4	48.1	0.1332409972299169	0.004805914563129493	1230.0
123000	Q = +3	3	14.4	0.018	0.0015612494995995993	1230.0
123000	Q = +4	4	0.8	0.00221606648199446	0.0009047053528285052	1230.0
123000	Q = -1	3	401.9	0.502375	0.002530714106510045	1230.0
123000	Q = -2	4	41.6	0.11523545706371192	0.0051443724015453815	1230.0
123000	Q = -3	3	11.4	0.014250000000000002	0.0007949493345141211	1230.0
123000	Q = -4	4	0.3	0.0008310249307479225	0.00042313718328308773	1230.0
123000	Q = 0	4	270.2	0.7484764542936289	0.00812137892051561	1230.0
124000	Q = +1	3	374.0	0.46749999999999997	0.003540440964374666	1240.0
124000	Q = +2	4	48.7	0.13490304709141274	0.0063309177161299905	1240.0
124000	Q = +3	3	13.5	0.016875000000000005	0.0013850641782162216	1240.0
124000	Q = +4	4	0.5	0.0013850415512465374	0.0008512968104610237	1240.0
124000	Q = -1	3	402.2	0.50275	0.00209827971866903	1240.0
124000	Q = -2	4	41.8	0.11578947368421053	0.0055830901044620395	1240.0
124000	Q = -3	3	10.3	0.012874999999999998	0.0007694243880258078	1240.0
124000	Q = -4	4	0.3	0.0008310249307479225	0.00042313718328308773	1240.0
124000	Q = 0	4	269.7	0.7470914127423823	0.01060097287793141	1240.0
125000	Q = +1	3	372.8	0.4659999999999999	0.00524338207224646	1250.0
125000	Q = +2	4	46.5	0.12880886426592797	0.005403831907072774	1250.0
125000	Q = +3	3	14.1	0.017625000000000002	0.0023603348397114245	1250.0
125000	Q = +4	4	0.8	0.00221606648199446	0.0006909801268280592	1250.0
125000	Q = -1	3	403.1	0.5038750000000001	0.0031261109136504497	1250.0
125000	Q = -2	4	40.2	0.11135734072022159	0.005475149429500867	1250.0
125000	Q = -3	3	10.0	0.012499999999999999	0.0005892556509887896	1250.0
125000	Q = -4	4	0.2	0.000554016620498615	0.00036934441366574334	1250.0
125000	Q = 0	4	273.3	0.7570637119113574	0.010249307479224389	1250.0
126000	Q = +1	3	370.8	0.4635000000000001	0.0030550504633038915	1260.0
126000	Q = +2	4	48.0	0.1329639889196676	0.005057456671331175	1260.0
126000	Q = +3	3	13.2	0.016500000000000004	0.001567907310185565	1260.0
126000	Q = +4	4	0.9	0.0024930747922437676	0.0006463527239150508	1260.0
126000	Q = -1	3	406.8	0.5085000000000001	0.002793842435706698	1260.0
126000	Q = -2	4	38.7	0.10720221606648199	0.006581822119001565	1260.0
126000	Q = -3	3	9.2	0.0115	0.0007861650943380501	1260.0
126000	Q = -4	4	0.2	0.000554016620498615	0.00036934441366574334	1260.0
