field	type	mean	err	time
128378.37837837837	Q = -3	0.007454905015880626	0.0008327801463751099	1283.7837837837837
128378.37837837837	Q = -4	0.00451197143089035	6.752698644590542e-05	1283.7837837837837
128378.37837837837	Q = 0	0.7736096096096097	0.005555677838656362	1283.7837837837837
131756.75675675675	Q = +1	0.4535326901180559	0.005816253379022314	1317.5675675675675
131756.75675675675	Q = +2	0.13046246246246246	0.009272592947982645	1317.5675675675675
131756.75675675675	Q = +3	0.014352489962246067	0.0013964165383325321	1317.5675675675675
131756.75675675675	Q = +4	0.006450450450450442	0.0009825812772829277	1317.5675675675675
131756.75675675675	Q = -1	0.5258524599988015	0.005342011142143095	1317.5675675675675
131756.75675675675	Q = -2	0.09209609609609612	0.004737603119907803	1317.5675675675675
131756.75675675675	Q = -3	0.006262359920896509	0.0009652281335806791	1317.5675675675675
131756.75675675675	Q = -4	0.004471390309228147	2.6945864783702717e-05	1317.5675675675675
131756.75675675675	Q = 0	0.7735375375375376	0.011181915821881942	1317.5675675675675
135135.13513513515	Q = +1	0.4493977347635886	0.007337913471845163	1351.3513513513515
135135.13513513515	Q = +2	0.1229549549549549	0.009076136520128475	1351.3513513513515
135135.13513513515	Q = +3	0.015563013123988717	0.0014933984389982025	1351.3513513513515
135135.13513513515	Q = +4	0.0044444444444444444	0.0	1351.3513513513515
135135.13513513515	Q = -1	0.531018157847426	0.006473080853973206	1351.3513513513515
135135.13513513515	Q = -2	0.08699099099099099	0.005615001420629066	1351.3513513513515
135135.13513513515	Q = -3	0.004021094264996706	0.0007810164687687492	1351.3513513513515
135135.13513513515	Q = -4	0.0044444444444444444	0.0	1351.3513513513515
135135.13513513515	Q = 0	0.7871831831831833	0.010584076214576441	1351.3513513513515
138513.51351351352	Q = +1	0.44584407023431405	0.005471585703399072	1385.1351351351352
138513.51351351352	Q = +2	0.11978378378378378	0.007493690054029525	1385.1351351351352
138513.51351351352	Q = +3	0.014412416851441243	0.0013306303605477095	1385.1351351351352
138513.51351351352	Q = +4	0.004660660660660658	0.00021621621621621304	1385.1351351351352
138513.51351351352	Q = -1	0.5362018337628094	0.005776599840345305	1385.1351351351352
138513.51351351352	Q = -2	0.07171171171171167	0.00448580704078424	1385.1351351351352
138513.51351351352	Q = -3	0.0043886458520604864	0.0006755061765271366	1385.1351351351352
138513.51351351352	Q = -4	0.0044444444444444444	0.0	1385.1351351351352
138513.51351351352	Q = 0	0.8058378378378379	0.008312975762414245	1385.1351351351352
141891.8918918919	Q = +1	0.4468148858392761	0.003793329483761856	1418.918918918919
141891.8918918919	Q = +2	0.11311711711711714	0.005888419847728073	1418.918918918919
141891.8918918919	Q = +3	0.015724815724815728	0.0015179954063612342	1418.918918918919
141891.8918918919	Q = +4	0.005165165165165165	0.00045193837227699616	1418.918918918919
141891.8918918919	Q = -1	0.5347516030442859	0.005151367510681221	1418.918918918919
141891.8918918919	Q = -2	0.07230030030030031	0.00437274818993026	1418.918918918919
141891.8918918919	Q = -3	0.0037199616467909155	0.0005531845284452029	1418.918918918919
141891.8918918919	Q = -4	0.0044444444444444444	0.0	1418.918918918919
141891.8918918919	Q = 0	0.8114714714714715	0.007340579973311024	1418.918918918919
145270.27027027027	Q = +1	0.44710253490741303	0.005557849151160304	1452.7027027027027
145270.27027027027	Q = +2	0.1153993993993994	0.005342549309404066	1452.7027027027027
145270.27027027027	Q = +3	0.01358542578054773	0.001098843032538175	1452.7027027027027
145270.27027027027	Q = +4	0.005316173316173317	0.000581293312285194	1452.7027027027027
145270.27027027027	Q = -1	0.5369329418109906	0.005751523234420576	1452.7027027027027
145270.27027027027	Q = -2	0.06861261261261262	0.0047130307770639505	1452.7027027027027
145270.27027027027	Q = -3	0.002942410259483429	0.0004982268052382023	1452.7027027027027
145270.27027027027	Q = -4	0.0044444444444444444	0.0	1452.7027027027027
145270.27027027027	Q = 0	0.8127087087087087	0.005641861871772044	1452.7027027027027
148648.64864864864	Q = +1	0.44409420506981495	0.005921156743359662	1486.4864864864865
148648.64864864864	Q = +2	0.11640840840840845	0.005085824353346948	1486.4864864864865
148648.64864864864	Q = +3	0.014112782405465329	0.0012699615591592935	1486.4864864864865
148648.64864864864	Q = +4	0.0055301015301015225	0.00041632910558849417	1486.4864864864865
148648.64864864864	Q = -1	0.5394199077125907	0.006032349467034344	1486.4864864864865
148648.64864864864	Q = -2	0.062054054054054134	0.00512578824538898	1486.4864864864865
148648.64864864864	Q = -3	0.003325942350332594	0.00049580221230594	1486.4864864864865
148648.64864864864	Q = -4	0.0044444444444444444	0.0	1486.4864864864865
148648.64864864864	Q = 0	0.818162162162162	0.007914201319809728	1486.4864864864865
152027.027027027	Q = +1	0.44656918559357595	0.005200723006868761	1520.2702702702702
152027.027027027	Q = +2	0.11684084084084087	0.0060958787977531195	1520.2702702702702
152027.027027027	Q = +3	0.011386108947084514	0.0011637068801691952	1520.2702702702702
152027.027027027	Q = +4	0.0044444444444444444	0.0	1520.2702702702702
152027.027027027	Q = -1	0.5398214178701982	0.005085090720184841	1520.2702702702702
152027.027027027	Q = -2	0.05499099099099105	0.004500642989490572	1520.2702702702702
152027.027027027	Q = -3	0.0031161982381494513	0.0004879126789135868	1520.2702702702702
152027.027027027	Q = -4	0.0044444444444444444	0.0	1520.2702702702702
152027.027027027	Q = 0	0.825933933933934	0.007402459186487553	1520.2702702702702
155405.4054054054	Q = +1	0.4368310660993588	0.0039205520714000195	1554.0540540540542
155405.4054054054	Q = +2	0.11549549549549556	0.004337474906375632	1554.0540540540542
155405.4054054054	Q = +3	0.014855875831485588	0.001529393751837486	1554.0540540540542
155405.4054054054	Q = +4	0.004690690690690694	0.00017139054835495243	1554.0540540540542
155405.4054054054	Q = -1	0.5458740336789117	0.003802659010675242	1554.0540540540542
155405.4054054054	Q = -2	0.04807207207207205	0.003562159636170993	1554.0540540540542
155405.4054054054	Q = -3	0.0033259423503325947	0.0004684913361393633	1554.0540540540542
155405.4054054054	Q = -4	0.0044444444444444444	0.0	1554.0540540540542
155405.4054054054	Q = 0	0.8351951951951951	0.007332926417732947	1554.0540540540542
158783.7837837838	Q = +1	0.43573440402708696	0.0046924999212197786	1587.837837837838
158783.7837837838	Q = +2	0.10735135135135132	0.00503072630004902	1587.837837837838
158783.7837837838	Q = +3	0.016467909150835985	0.0015977956689603187	1587.837837837838
158783.7837837838	Q = +4	0.005159159159159159	0.0004938456471032239	1587.837837837838
158783.7837837838	Q = -1	0.5456582968778091	0.004358389446127361	1587.837837837838
158783.7837837838	Q = -2	0.04793993993993993	0.004595419310509128	1587.837837837838
158783.7837837838	Q = -3	0.0028045784143345097	0.0003276003276003269	1587.837837837838
158783.7837837838	Q = -4	0.0044444444444444444	0.0	1587.837837837838
158783.7837837838	Q = 0	0.8421981981981983	0.005904787393446885	1587.837837837838
162162.16216216216	Q = +1	0.43402648768502433	0.0063720643239882505	1621.6216216216217
162162.16216216216	Q = +2	0.11626426426426431	0.006556413205533145	1621.6216216216217
162162.16216216216	Q = +3	0.013861089470845573	0.0018224530169875766	1621.6216216216217
162162.16216216216	Q = +4	0.0049969969969969955	0.000403670331487602	1621.6216216216217
162162.16216216216	Q = -1	0.550260681967999	0.0059767257742093655	1621.6216216216217
162162.16216216216	Q = -2	0.0420900900900901	0.0037673911768387374	1621.6216216216217
162162.16216216216	Q = -3	0.0028199881858418435	0.0004411989386963036	1621.6216216216217
162162.16216216216	Q = -4	0.0044444444444444444	0.0	1621.6216216216217
162162.16216216216	Q = 0	0.8392792792792794	0.005996174803191508	1621.6216216216217
165540.54054054053	Q = +1	0.433433211481992	0.004716982200071617	1655.4054054054054
165540.54054054053	Q = +2	0.10205405405405403	0.00219864668841394	1655.4054054054054
165540.54054054053	Q = +3	0.013986935938155448	0.002025674628309035	1655.4054054054054
165540.54054054053	Q = +4	0.006188588588588587	0.0009069874253556739	1655.4054054054054
165540.54054054053	Q = -1	0.551453227062983	0.003438889798815669	1655.4054054054054
165540.54054054053	Q = -2	0.0341261261261261	0.002552812407036573	1655.4054054054054
165540.54054054053	Q = -3	0.002604679433947726	0.0003873845337259972	1655.4054054054054
165540.54054054053	Q = -4	0.0044444444444444444	0.0	1655.4054054054054
165540.54054054053	Q = 0	0.8613573573573575	0.0034915649586819107	1655.4054054054054
168918.9189189189	Q = +1	0.43373883861688745	0.004031860044681679	1689.1891891891892
168918.9189189189	Q = +2	0.1115675675675675	0.00695025898033208	1689.1891891891892
168918.9189189189	Q = +3	0.012063282794990127	0.0017598303054055615	1689.1891891891892
168918.9189189189	Q = +4	0.0055879879879879935	0.0008536266092957722	1689.1891891891892
168918.9189189189	Q = -1	0.553682507341044	0.0032078653505884644	1689.1891891891892
168918.9189189189	Q = -2	0.038366366366366395	0.0039825330228369	1689.1891891891892
168918.9189189189	Q = -3	0.0027229636985734587	0.00034942195220315485	1689.1891891891892
168918.9189189189	Q = -4	0.0044444444444444444	0.0	1689.1891891891892
168918.9189189189	Q = 0	0.8461021021021022	0.009288491905992695	1689.1891891891892
172297.2972972973	Q = +1	0.439863366692635	0.005356508970865325	1722.9729729729731
172297.2972972973	Q = +2	0.09973573573573571	0.004643403582768608	1722.9729729729731
172297.2972972973	Q = +3	0.010864745011086476	0.0021180771634999695	1722.9729729729731
172297.2972972973	Q = +4	0.006534534534534531	0.001110950578633064	1722.9729729729731
172297.2972972973	Q = -1	0.5482291604242825	0.004431826994070032	1722.9729729729731
172297.2972972973	Q = -2	0.03514714714714718	0.0023980073243876	1722.9729729729731
172297.2972972973	Q = -3	0.0027193966218356457	0.0003375762318984185	1722.9729729729731
172297.2972972973	Q = -4	0.0044444444444444444	0.0	1722.9729729729731
172297.2972972973	Q = 0	0.8612972972972972	0.005498098211090237	1722.9729729729731
175675.67567567568	Q = +1	0.4304728231557499	0.00437001816387317	1756.7567567567569
175675.67567567568	Q = +2	0.11033033033033039	0.0061173856664736735	1756.7567567567569
175675.67567567568	Q = +3	0.011757655660094688	0.0011405297418885828	1756.7567567567569
175675.67567567568	Q = +4	0.007037037037037038	0.0008102833630059719	1756.7567567567569
175675.67567567568	Q = -1	0.5570384131359741	0.00432006927093065	1756.7567567567569
175675.67567567568	Q = -2	0.029993993993993957	0.0023846558410758746	1756.7567567567569
175675.67567567568	Q = -3	0.002516073247780563	0.0002302480366561336	1756.7567567567569
175675.67567567568	Q = -4	0.0044444444444444444	0.0	1756.7567567567569
175675.67567567568	Q = 0	0.8556636636636638	0.006613184458576497	1756.7567567567569
179054.05405405405	Q = +1	0.43038892551087676	0.004503425425498145	1790.5405405405406
179054.05405405405	Q = +2	0.10582582582582581	0.007666115044168136	1790.5405405405406
179054.05405405405	Q = +3	0.011589860370348174	0.0014824878311895167	1790.5405405405406
179054.05405405405	Q = +4	0.0057117117117117125	0.0005814973259965538	1790.5405405405406
179054.05405405405	Q = -1	0.5573680110265475	0.004187578121304238	1790.5405405405406
179054.05405405405	Q = -2	0.02690690690690691	0.0034268286455522395	1790.5405405405406
179054.05405405405	Q = -3	0.0023906548296792193	0.00017335992945749038	1790.5405405405406
179054.05405405405	Q = -4	0.0044444444444444444	0.0	1790.5405405405406
179054.05405405405	Q = 0	0.8637597597597596	0.00681821572284282	1790.5405405405406
182432.43243243243	Q = +1	0.43227662252052496	0.002083530000118322	1824.3243243243242
182432.43243243243	Q = +2	0.10751951951951948	0.003082326389467264	1824.3243243243242
182432.43243243243	Q = +3	0.01112243063462575	0.0010874230855118757	1824.3243243243242
182432.43243243243	Q = +4	0.006719919919919923	0.0007068551051994093	1824.3243243243242
182432.43243243243	Q = -1	0.5557140288847605	0.002407105654381462	1824.3243243243242
182432.43243243243	Q = -2	0.029321321321321342	0.0025207073565150055	1824.3243243243242
182432.43243243243	Q = -3	0.0024629951459219763	0.00016386105379290032	1824.3243243243242
182432.43243243243	Q = -4	0.0044444444444444444	0.0	1824.3243243243242
182432.43243243243	Q = 0	0.8605525525525526	0.004539892580078598	1824.3243243243242
185810.8108108108	Q = +1	0.43385269970635826	0.0029767314527590957	1858.108108108108
185810.8108108108	Q = +2	0.10004804804804801	0.00564758909889846	1858.108108108108
185810.8108108108	Q = +3	0.012195121951219513	0.0014785812159535318	1858.108108108108
185810.8108108108	Q = +4	0.00616816816816818	0.0007062301489497257	1858.108108108108
185810.8108108108	Q = -1	0.553011326182058	0.0021412430890033144	1858.108108108108
185810.8108108108	Q = -2	0.02683483483483485	0.0038278864634206182	1858.108108108108
185810.8108108108	Q = -3	0.002463423195130509	0.00018458717402612646	1858.108108108108
185810.8108108108	Q = -4	0.0044444444444444444	0.0	1858.108108108108
185810.8108108108	Q = 0	0.8691411411411412	0.005558394066044759	1858.108108108108
189189.18918918917	Q = +1	0.440660394318931	0.0023245840383228794	1891.8918918918916
189189.18918918917	Q = +2	0.10383183183183187	0.005059838171590447	1891.8918918918916
189189.18918918917	Q = +3	0.008623479355186633	0.0009826893240561106	1891.8918918918916
189189.18918918917	Q = +4	0.005968768768768748	0.0006171167842618555	1891.8918918918916
189189.18918918917	Q = -1	0.549787259543357	0.0031045631210582674	1891.8918918918916
189189.18918918917	Q = -2	0.027447447447447416	0.002530343627871781	1891.8918918918916
189189.18918918917	Q = -3	0.0024938146889366365	0.00026256181625256524	1891.8918918918916
189189.18918918917	Q = -4	0.0044444444444444444	0.0	1891.8918918918916
189189.18918918917	Q = 0	0.8658258258258259	0.005013518285179245	1891.8918918918916
192567.56756756757	Q = +1	0.43242643974351286	0.0027687181218264537	1925.6756756756758
192567.56756756757	Q = +2	0.10391591591591584	0.002824367207569937	1925.6756756756758
192567.56756756757	Q = +3	0.00905495295739199	0.000958973791213801	1925.6756756756758
192567.56756756757	Q = +4	0.00749549549549549	0.0008046354634365915	1925.6756756756758
192567.56756756757	Q = -1	0.5580751483190507	0.0023185881312412903	1925.6756756756758
192567.56756756757	Q = -2	0.022486486486486473	0.0020909796794430285	1925.6756756756758
192567.56756756757	Q = -3	0.002217294900221729	0.0	1925.6756756756758
192567.56756756757	Q = -4	0.0044444444444444444	0.0	1925.6756756756758
192567.56756756757	Q = 0	0.8668588588588589	0.0029715105451546264	1925.6756756756758
195945.94594594595	Q = +1	0.4416731587463295	0.0037530248013311284	1959.4594594594594
195945.94594594595	Q = +2	0.1053093093093093	0.004983531110475364	1959.4594594594594
195945.94594594595	Q = +3	0.008275903397854615	0.0010242824324642548	1959.4594594594594
195945.94594594595	Q = +4	0.007659659659659661	0.0012789685500473168	1959.4594594594594
195945.94594594595	Q = -1	0.5496194642536105	0.003901545274375822	1959.4594594594594
195945.94594594595	Q = -2	0.0264984984984985	0.0031124377665155047	1959.4594594594594
195945.94594594595	Q = -3	0.002217294900221729	0.0	1959.4594594594594
195945.94594594595	Q = -4	0.0044444444444444444	0.0	1959.4594594594594
195945.94594594595	Q = 0	0.8644924924924926	0.004706823793840424	1959.4594594594594
199324.32432432432	Q = +1	0.4364655120752682	0.0036033849058990843	1993.2432432432431
199324.32432432432	Q = +2	0.10838438438438436	0.007319907411161139	1993.2432432432431
199324.32432432432	Q = +3	0.0076286929945466615	0.0009559982447950255	1993.2432432432431
199324.32432432432	Q = +4	0.007699699699699698	0.0010741930121556818	1993.2432432432431
199324.32432432432	Q = -1	0.5557559777071971	0.003180236315604618	1993.2432432432431
199324.32432432432	Q = -2	0.02606606606606606	0.00302957876885316	1993.2432432432431
199324.32432432432	Q = -3	0.002217294900221729	0.0	1993.2432432432431
199324.32432432432	Q = -4	0.0044444444444444444	0.0	1993.2432432432431
199324.32432432432	Q = 0	0.8597957957957959	0.007928591189735408	1993.2432432432431
202702.7027027027	Q = +1	0.43168334631749267	0.0032239979485359305	2027.0270270270269
202702.7027027027	Q = +2	0.10793993993994	0.0049115013558270176	2027.0270270270269
202702.7027027027	Q = +3	0.00922874093605799	0.0012783778774635335	2027.0270270270269
202702.7027027027	Q = +4	0.008396396396396383	0.000928991249697656	2027.0270270270269
202702.7027027027	Q = -1	0.5588661832564271	0.003082658441244825	2027.0270270270269
202702.7027027027	Q = -2	0.024852852852852825	0.002635623279916378	2027.0270270270269
202702.7027027027	Q = -3	0.002217294900221729	0.0	2027.0270270270269
202702.7027027027	Q = -4	0.0044444444444444444	0.0	2027.0270270270269
202702.7027027027	Q = 0	0.859867867867868	0.0044290945055846945	2027.0270270270269
206081.08108108107	Q = +1	0.43265416192245454	0.005053558366664501	2060.810810810811
206081.08108108107	Q = +2	0.11131531531531544	0.005482943669224498	2060.810810810811
206081.08108108107	Q = +3	0.006520045544435771	0.0008641301346498633	2060.810810810811
206081.08108108107	Q = +4	0.009873873873873899	0.0016966586050805937	2060.810810810811
206081.08108108107	Q = -1	0.5608437705998683	0.004729846126256117	2060.810810810811
206081.08108108107	Q = -2	0.024180180180180144	0.002663734195494855	2060.810810810811
206081.08108108107	Q = -3	0.002217294900221729	0.0	2060.810810810811
206081.08108108107	Q = -4	0.0044444444444444444	0.0	2060.810810810811
206081.08108108107	Q = 0	0.8564324324324323	0.005578392403295866	2060.810810810811
209459.45945945947	Q = +1	0.429502007550788	0.005358143484135561	2094.5945945945946
209459.45945945947	Q = +2	0.1094294294294296	0.005978958114280818	2094.5945945945946
209459.45945945947	Q = +3	0.008012225085395832	0.0008670919045428996	2094.5945945945946
209459.45945945947	Q = +4	0.009696696696696679	0.0012113059303295837	2094.5945945945946
209459.45945945947	Q = -1	0.5623838916521844	0.0051282094768169625	2094.5945945945946
209459.45945945947	Q = -2	0.02363963963963971	0.0025929628205822244	2094.5945945945946
209459.45945945947	Q = -3	0.002217294900221729	0.0	2094.5945945945946
209459.45945945947	Q = -4	0.0044444444444444444	0.0	2094.5945945945946
209459.45945945947	Q = 0	0.8578978978978977	0.007792001659678927	2094.5945945945946
212837.83783783784	Q = +1	0.42883082639180203	0.006078669464651394	2128.3783783783783
212837.83783783784	Q = +2	0.10899699699699701	0.0067369006430790706	2128.3783783783783
212837.83783783784	Q = +3	0.00883322346736981	0.0013105657336231976	2128.3783783783783
212837.83783783784	Q = +4	0.008288288288288294	0.0008205277926134169	2128.3783783783783
212837.83783783784	Q = -1	0.5621501767843232	0.00514135767797624	2128.3783783783783
212837.83783783784	Q = -2	0.023915915915915912	0.002411424500430071	2128.3783783783783
212837.83783783784	Q = -3	0.002217294900221729	0.0	2128.3783783783783
212837.83783783784	Q = -4	0.0044444444444444444	0.0	2128.3783783783783
212837.83783783784	Q = 0	0.8601921921921922	0.006082382572655441	2128.3783783783783
216216.2162162162	Q = +1	0.43834122370707734	0.004213458400265098	2162.162162162162
216216.2162162162	Q = +2	0.10726726726726728	0.0035774829097502524	2162.162162162162
216216.2162162162	Q = +3	0.007203212081260867	0.001108955140087535	2162.162162162162
216216.2162162162	Q = +4	0.007367367367367368	0.0011524299812259336	2162.162162162162
216216.2162162162	Q = -1	0.5544076227003056	0.003926958847917754	2162.162162162162
216216.2162162162	Q = -2	0.02795195195195198	0.0033113403607897235	2162.162162162162
216216.2162162162	Q = -3	0.002217294900221729	0.0	2162.162162162162
216216.2162162162	Q = -4	0.0044444444444444444	0.0	2162.162162162162
216216.2162162162	Q = 0	0.8587507507507507	0.0027728096324924375	2162.162162162162
219594.5945945946	Q = +1	0.4356505063822137	0.002596602135221066	2195.945945945946
219594.5945945946	Q = +2	0.10732732732732742	0.004500231540237408	2195.945945945946
219594.5945945946	Q = +3	0.006741775034457963	0.0009021048350965263	2195.945945945946
219594.5945945946	Q = +4	0.010389389389389386	0.0010621710774160265	2195.945945945946
219594.5945945946	Q = -1	0.557475879427099	0.0032635582062600205	2195.945945945946
219594.5945945946	Q = -2	0.023303303303303328	0.0025216325868721357	2195.945945945946
219594.5945945946	Q = -3	0.002217294900221729	0.0	2195.945945945946
219594.5945945946	Q = -4	0.0044444444444444444	0.0	2195.945945945946
219594.5945945946	Q = 0	0.862174174174174	0.005610728389956041	2195.945945945946
222972.97297297296	Q = +1	0.43546473302570865	0.002543725271311037	2229.7297297297296
222972.97297297296	Q = +2	0.10994594594594602	0.005154478317424791	2229.7297297297296
222972.97297297296	Q = +3	0.006837658057170233	0.0010461758123871956	2229.7297297297296
222972.97297297296	Q = +4	0.00864264264264263	0.0008324308916887206	2229.7297297297296
222972.97297297296	Q = -1	0.557487864804938	0.0026945458586816215	2229.7297297297296
222972.97297297296	Q = -2	0.02663063063063061	0.003313615111954768	2229.7297297297296
222972.97297297296	Q = -3	0.002217294900221729	0.0	2229.7297297297296
222972.97297297296	Q = -4	0.0044444444444444444	0.0	2229.7297297297296
222972.97297297296	Q = 0	0.8567447447447447	0.005040982205054982	2229.7297297297296
226351.35135135136	Q = +1	0.43877269730928264	0.005027281462094687	2263.5135135135138
226351.35135135136	Q = +2	0.10554954954954951	0.008053724361418312	2263.5135135135138
226351.35135135136	Q = +3	0.006945526457721579	0.0006944196632541939	2263.5135135135138
226351.35135135136	Q = +4	0.007243243243243236	0.0011787083257876905	2263.5135135135138
226351.35135135136	Q = -1	0.5546413375681668	0.005316610953362069	2263.5135135135138
226351.35135135136	Q = -2	0.02642642642642646	0.0030624741823380114	2263.5135135135138
226351.35135135136	Q = -3	0.002217294900221729	0.0	2263.5135135135138
226351.35135135136	Q = -4	0.0044444444444444444	0.0	2263.5135135135138
226351.35135135136	Q = 0	0.8627987987987987	0.006248781600897843	2263.5135135135138
229729.72972972973	Q = +1	0.4349313837118715	0.00551697854716729	2297.2972972972975
229729.72972972973	Q = +2	0.10768768768768763	0.006105318382376791	2297.2972972972975
229729.72972972973	Q = +3	0.006550008989033377	0.0008256027089855742	2297.2972972972975
229729.72972972973	Q = +4	0.010893693693693694	0.001739630259729836	2297.2972972972975
229729.72972972973	Q = -1	0.5584167315874633	0.004771584239293322	2297.2972972972975
229729.72972972973	Q = -2	0.022702702702702696	0.0018447120431334758	2297.2972972972975
229729.72972972973	Q = -3	0.002217294900221729	0.0	2297.2972972972975
229729.72972972973	Q = -4	0.0044444444444444444	0.0	2297.2972972972975
229729.72972972973	Q = 0	0.8616576576576577	0.0075619100619543555	2297.2972972972975
233108.1081081081	Q = +1	0.4346497273326541	0.0030108383462781147	2331.0810810810813
233108.1081081081	Q = +2	0.11604804804804805	0.0034068145185705066	2331.0810810810813
233108.1081081081	Q = +3	0.006058608497632886	0.0007508525413127892	2331.0810810810813
233108.1081081081	Q = +4	0.007396196196196197	0.001214464688948837	2331.0810810810813
233108.1081081081	Q = -1	0.559093905435369	0.0028291331429721777	2331.0810810810813
233108.1081081081	Q = -2	0.02383183183183183	0.002756441972311607	2331.0810810810813
233108.1081081081	Q = -3	0.002217294900221729	0.0	2331.0810810810813
233108.1081081081	Q = -4	0.0044444444444444444	0.0	2331.0810810810813
233108.1081081081	Q = 0	0.8556516516516517	0.0037640214594549036	2331.0810810810813
236486.48648648648	Q = +1	0.4400071912267035	0.0028003410627165026	2364.864864864865
236486.48648648648	Q = +2	0.10796396396396393	0.004382027056064232	2364.864864864865
236486.48648648648	Q = +3	0.006442140588482059	0.0009437824455357657	2364.864864864865
236486.48648648648	Q = +4	0.008510510510510489	0.0013426867887999009	2364.864864864865
236486.48648648648	Q = -1	0.5535506681848144	0.002912669442853735	2364.864864864865
236486.48648648648	Q = -2	0.03186786786786792	0.004395770954196919	2364.864864864865
236486.48648648648	Q = -3	0.002217294900221729	0.0	2364.864864864865
236486.48648648648	Q = -4	0.0044444444444444444	0.0	2364.864864864865
236486.48648648648	Q = 0	0.8528888888888888	0.005410594772948596	2364.864864864865
239864.86486486485	Q = +1	0.4364115778749925	0.0032946009045444285	2398.6486486486483
239864.86486486485	Q = +2	0.11407807807807813	0.006972465700209788	2398.6486486486483
239864.86486486485	Q = +3	0.007538802660753879	0.0012059325886396282	2398.6486486486483
239864.86486486485	Q = +4	0.007360960960960968	0.001232651735557137	2398.6486486486483
239864.86486486485	Q = -1	0.5558578534188291	0.00376877406246603	2398.6486486486483
239864.86486486485	Q = -2	0.030738738738738624	0.0035822949126006857	2398.6486486486483
239864.86486486485	Q = -3	0.002217294900221729	0.0	2398.6486486486483
239864.86486486485	Q = -4	0.0044444444444444444	0.0	2398.6486486486483
239864.86486486485	Q = 0	0.8497897897897898	0.00534567525309747	2398.6486486486483
243243.24324324325	Q = +1	0.44164918799065134	0.003008992966029478	2432.4324324324325
243243.24324324325	Q = +2	0.10342342342342348	0.006486066299617197	2432.4324324324325
243243.24324324325	Q = +3	0.007739557739557729	0.0012163670083548382	2432.4324324324325
243243.24324324325	Q = +4	0.007717717717717726	0.0014985155495207336	2432.4324324324325
243243.24324324325	Q = -1	0.5503565649907113	0.0033242568919213066	2432.4324324324325
243243.24324324325	Q = -2	0.03003003003002998	0.0031709588305163816	2432.4324324324325
243243.24324324325	Q = -3	0.002217294900221729	0.0	2432.4324324324325
243243.24324324325	Q = -4	0.0044444444444444444	0.0	2432.4324324324325
243243.24324324325	Q = 0	0.8603363363363364	0.0067232711940484755	2432.4324324324325
246621.62162162163	Q = +1	0.4406723796967699	0.004496835484050038	2466.2162162162163
246621.62162162163	Q = +2	0.1077717717717718	0.00421953636906387	2466.2162162162163
246621.62162162163	Q = +3	0.005567208006232402	0.0007573609265482864	2466.2162162162163
246621.62162162163	Q = +4	0.009029029029029027	0.0013320260805749478	2466.2162162162163
246621.62162162163	Q = -1	0.5540900101875712	0.004225858043333126	2466.2162162162163
246621.62162162163	Q = -2	0.026558558558558553	0.003626639750408453	2466.2162162162163
246621.62162162163	Q = -3	0.002217294900221729	0.0	2466.2162162162163
246621.62162162163	Q = -4	0.0044444444444444444	0.0	2466.2162162162163
246621.62162162163	Q = 0	0.858114114114114	0.00505963538414884	2466.2162162162163
250000.0	Q = +1	0.435920177383592	0.005698251372474913	2500.0
250000.0	Q = +2	0.11644444444444443	0.007281899690337485	2500.0
250000.0	Q = +3	0.006651884700665188	0.0012367480067022553	2500.0
250000.0	Q = +4	0.006666666666666666	0.0007407407407407406	2500.0
250000.0	Q = -1	0.557649667405765	0.005015532173635935	2500.0
250000.0	Q = -2	0.021777777777777778	0.0021417529325631047	2500.0
250000.0	Q = -3	0.002217294900221729	0.0	2500.0
250000.0	Q = -4	0.0044444444444444444	0.0	2500.0
250000.0	Q = 0	0.8564444444444443	0.005777777777777781	2500.0
