frame	type	coordination	number	fraction	err	time	mT
68000	Q = -2	4	55.7	0.24755555555555556	0.007408888740770366	680.0	8.5
68000	Q = -4	4	8.6	0.038222222222222234	0.004503313823280197	680.0	8.5
68000	Q = 0	4	93.2	0.4142222222222223	0.01042946127810254	680.0	8.5
69000	Q = +2	4	58.9	0.2617777777777778	0.010337514088544893	690.0	8.625
69000	Q = +4	4	8.6	0.03822222222222222	0.003700739554606457	690.0	8.625
69000	Q = -2	4	54.6	0.24266666666666664	0.0069234497455098794	690.0	8.625
69000	Q = -4	4	8.4	0.037333333333333336	0.004148148148148147	690.0	8.625
69000	Q = 0	4	94.5	0.42	0.01205838562674052	690.0	8.625
70000	Q = +2	4	59.3	0.26355555555555554	0.009894921173034988	700.0	8.75
70000	Q = +4	4	8.4	0.03733333333333333	0.0030505570788109627	700.0	8.75
70000	Q = -2	4	53.9	0.2395555555555556	0.0064047307618421605	700.0	8.75
70000	Q = -4	4	8.3	0.03688888888888889	0.004296296296296296	700.0	8.75
70000	Q = 0	4	95.1	0.4226666666666665	0.011897135711356355	700.0	8.75
71000	Q = +2	4	59.1	0.2626666666666667	0.012438270073216212	710.0	8.875
71000	Q = +4	4	8.0	0.03555555555555555	0.003442651863295481	710.0	8.875
71000	Q = -2	4	53.3	0.2368888888888889	0.005777777777777778	710.0	8.875
71000	Q = -4	4	8.3	0.03688888888888889	0.00468719763542411	710.0	8.875
71000	Q = 0	4	96.3	0.4280000000000001	0.012882075679009402	710.0	8.875
72000	Q = +2	4	58.8	0.2613333333333333	0.012104710053816591	720.0	9.0
72000	Q = +4	4	7.7	0.034222222222222216	0.0038088770762022047	720.0	9.0
72000	Q = -2	4	52.7	0.23422222222222225	0.006074074074074075	720.0	9.0
72000	Q = -4	4	8.3	0.03688888888888889	0.004779930608859757	720.0	9.0
72000	Q = 0	4	97.5	0.4333333333333334	0.010333266958501815	720.0	9.0
73000	Q = +2	4	58.7	0.2608888888888889	0.01160956041390522	730.0	9.125
73000	Q = +4	4	7.8	0.034666666666666665	0.003493281814089361	730.0	9.125
73000	Q = -2	4	51.6	0.2293333333333333	0.006665020372860436	730.0	9.125
73000	Q = -4	4	8.2	0.03644444444444444	0.004904576402147214	730.0	9.125
73000	Q = 0	4	98.7	0.4386666666666668	0.01066357980025369	730.0	9.125
74000	Q = +2	4	58.0	0.2577777777777778	0.010538322514831848	740.0	9.25
74000	Q = +4	4	7.5	0.03333333333333333	0.003583225665910465	740.0	9.25
74000	Q = -2	4	52.1	0.2315555555555556	0.0064729043777639935	740.0	9.25
74000	Q = -4	4	7.9	0.035111111111111114	0.004417200449148318	740.0	9.25
74000	Q = 0	4	99.5	0.44222222222222224	0.00935212687531059	740.0	9.25
75000	Q = +2	4	57.9	0.2573333333333333	0.010526861584290672	750.0	9.375
75000	Q = +4	4	7.4	0.032888888888888884	0.0030505570788109627	750.0	9.375
75000	Q = -2	4	51.7	0.22977777777777775	0.0070444405499073956	750.0	9.375
75000	Q = -4	4	7.6	0.033777777777777775	0.004599755465558525	750.0	9.375
75000	Q = 0	4	100.4	0.4462222222222222	0.009350953385516735	750.0	9.375
76000	Q = +2	4	58.2	0.2586666666666667	0.009365025558091324	760.0	9.5
76000	Q = +4	4	6.6	0.029333333333333333	0.0027477388134802077	760.0	9.5
76000	Q = -2	4	50.9	0.22622222222222224	0.00711882297880531	760.0	9.5
76000	Q = -4	4	7.6	0.03377777777777778	0.004877652632045726	760.0	9.5
76000	Q = 0	4	101.7	0.452	0.01076599839942172	760.0	9.5
77000	Q = +2	4	58.2	0.25866666666666666	0.009889374381202156	770.0	9.625
77000	Q = +4	4	6.4	0.02844444444444445	0.002903098954409692	770.0	9.625
77000	Q = -2	4	50.5	0.22444444444444445	0.00649997362029046	770.0	9.625
77000	Q = -4	4	7.6	0.033777777777777775	0.004877652632045726	770.0	9.625
77000	Q = 0	4	102.3	0.4546666666666666	0.010070805569989535	770.0	9.625
78000	Q = +2	4	57.6	0.256	0.00960566819404286	780.0	9.75
78000	Q = +4	4	6.1	0.027111111111111117	0.002996110876467657	780.0	9.75
78000	Q = -2	4	50.0	0.22222222222222224	0.006457628064504698	780.0	9.75
78000	Q = -4	4	6.9	0.03066666666666667	0.0049335780163990255	780.0	9.75
78000	Q = 0	4	104.4	0.464	0.010203955767539298	780.0	9.75
79000	Q = +2	4	57.3	0.2546666666666667	0.010243670467000018	790.0	9.875
79000	Q = +4	4	6.1	0.027111111111111117	0.0035338845753708327	790.0	9.875
79000	Q = -2	4	50.2	0.2231111111111111	0.007005386914095932	790.0	9.875
79000	Q = -4	4	6.6	0.029333333333333333	0.005010825044529707	790.0	9.875
79000	Q = 0	4	104.8	0.4657777777777778	0.008734461021027366	790.0	9.875
80000	Q = +2	4	57.7	0.2564444444444444	0.010867451813388626	800.0	10.0
80000	Q = +4	4	5.9	0.026222222222222227	0.0035954551405960283	800.0	10.0
80000	Q = -2	4	49.8	0.22133333333333333	0.006136982274728289	800.0	10.0
80000	Q = -4	4	6.2	0.027555555555555555	0.004768437611683282	800.0	10.0
80000	Q = 0	4	105.4	0.4684444444444444	0.009651257762905086	800.0	10.0
81000	Q = +2	4	57.9	0.2573333333333333	0.011673660455165576	810.0	10.125
81000	Q = +4	4	5.4	0.024	0.0024071224902625066	810.0	10.125
81000	Q = -2	4	48.6	0.21600000000000005	0.0074428780367884265	810.0	10.125
81000	Q = -4	4	6.4	0.02844444444444445	0.0051830683509736	810.0	10.125
81000	Q = 0	4	106.7	0.4742222222222223	0.009276724269305635	810.0	10.125
82000	Q = +2	4	57.2	0.25422222222222224	0.009527665298259871	820.0	10.25
82000	Q = +4	4	5.3	0.02355555555555556	0.0021003625005567147	820.0	10.25
82000	Q = -2	4	49.5	0.22000000000000006	0.006861354771501875	820.0	10.25
82000	Q = -4	4	5.6	0.02488888888888889	0.0043039523100248745	820.0	10.25
82000	Q = 0	4	107.4	0.4773333333333333	0.007141908618189006	820.0	10.25
83000	Q = +2	4	57.4	0.2551111111111111	0.0096966329907873	830.0	10.375
83000	Q = +4	4	5.1	0.02266666666666667	0.0019259259259259253	830.0	10.375
83000	Q = -2	4	49.4	0.2195555555555556	0.007172573888539382	830.0	10.375
83000	Q = -4	4	5.4	0.024	0.0041481481481481465	830.0	10.375
83000	Q = 0	4	107.7	0.4786666666666666	0.0062169289654391965	830.0	10.375
84000	Q = +2	4	55.6	0.2471111111111111	0.01005226397255548	840.0	10.5
84000	Q = +4	4	5.3	0.02355555555555556	0.0025702743070959216	840.0	10.5
84000	Q = -2	4	48.5	0.2155555555555556	0.0063634760281228225	840.0	10.5
84000	Q = -4	4	5.3	0.02355555555555556	0.0036318964954463	840.0	10.5
84000	Q = 0	4	110.3	0.4902222222222221	0.00946410444662782	840.0	10.5
85000	Q = +2	4	56.2	0.2497777777777777	0.010720031120074395	850.0	10.625
85000	Q = +4	4	4.8	0.021333333333333336	0.002461221885309059	850.0	10.625
85000	Q = -2	4	49.1	0.21822222222222226	0.006738705431433572	850.0	10.625
85000	Q = -4	4	4.9	0.021777777777777774	0.003888712518046426	850.0	10.625
85000	Q = 0	4	110.0	0.4888888888888888	0.009108400680852977	850.0	10.625
86000	Q = +2	4	55.6	0.24711111111111106	0.009536875223366569	860.0	10.75
86000	Q = +4	4	4.7	0.02088888888888889	0.001993129488455364	860.0	10.75
86000	Q = -2	4	49.7	0.2208888888888889	0.006391008773369775	860.0	10.75
86000	Q = -4	4	4.5	0.02	0.003458553342201112	860.0	10.75
86000	Q = 0	4	110.5	0.4911111111111111	0.008360859887124424	860.0	10.75
87000	Q = +2	4	54.5	0.2422222222222223	0.009491892432380059	870.0	10.875
87000	Q = +4	4	4.3	0.019111111111111117	0.002735731157425094	870.0	10.875
87000	Q = -2	4	48.6	0.21600000000000005	0.006257396172427518	870.0	10.875
87000	Q = -4	4	4.3	0.019111111111111117	0.003381544358670616	870.0	10.875
87000	Q = 0	4	113.3	0.5035555555555555	0.007408888740770361	870.0	10.875
88000	Q = +2	4	54.1	0.2404444444444445	0.006899633198337787	880.0	11.0
88000	Q = +4	4	4.1	0.018222222222222226	0.002337738346379185	880.0	11.0
88000	Q = -2	4	48.1	0.21377777777777776	0.007210722088081751	880.0	11.0
88000	Q = -4	4	3.9	0.017333333333333333	0.002921938210861632	880.0	11.0
88000	Q = 0	4	114.8	0.5102222222222222	0.005691665988829199	880.0	11.0
89000	Q = +2	4	53.8	0.23911111111111116	0.006243350372060885	890.0	11.125
89000	Q = +4	4	3.6	0.016	0.002826486522716875	890.0	11.125
89000	Q = -2	4	48.1	0.21377777777777776	0.008675209464863614	890.0	11.125
89000	Q = -4	4	3.7	0.016444444444444446	0.002654292276617617	890.0	11.125
89000	Q = 0	4	115.8	0.5146666666666667	0.005992221752935315	890.0	11.125
90000	Q = +2	4	52.2	0.232	0.005292021066516074	900.0	11.25
90000	Q = +4	4	3.5	0.015555555555555557	0.0024116771253481053	900.0	11.25
90000	Q = -2	4	47.5	0.21111111111111108	0.007957362371553058	900.0	11.25
90000	Q = -4	4	3.6	0.016	0.002496636969830032	900.0	11.25
90000	Q = 0	4	118.2	0.5253333333333334	0.00813601790681243	900.0	11.25
91000	Q = +2	4	51.8	0.23022222222222224	0.003163578741342609	910.0	11.375
91000	Q = +4	4	3.3	0.014666666666666666	0.0025702743070959216	910.0	11.375
91000	Q = -2	4	46.8	0.208	0.007548289897989331	910.0	11.375
91000	Q = -4	4	3.3	0.014666666666666666	0.0024834154984059572	910.0	11.375
91000	Q = 0	4	119.8	0.5324444444444445	0.008296296296296305	910.0	11.375
92000	Q = +2	4	51.5	0.2288888888888889	0.0032626245252659588	920.0	11.5
92000	Q = +4	4	3.2	0.014222222222222225	0.002872699174765232	920.0	11.5
92000	Q = -2	4	46.1	0.2048888888888889	0.0063358236386201715	920.0	11.5
92000	Q = -4	4	3.0	0.01333333333333333	0.002650154639999751	920.0	11.5
92000	Q = 0	4	121.2	0.5386666666666666	0.006750095259196742	920.0	11.5
93000	Q = +2	4	50.4	0.22400000000000006	0.005183068350973597	930.0	11.625
93000	Q = +4	4	3.3	0.014666666666666666	0.0023934065809486683	930.0	11.625
93000	Q = -2	4	46.2	0.2053333333333333	0.006278405955679136	930.0	11.625
93000	Q = -4	4	2.8	0.012444444444444444	0.002461221885309059	930.0	11.625
93000	Q = 0	4	122.3	0.5435555555555556	0.006321952086919067	930.0	11.625
94000	Q = +2	4	50.1	0.2226666666666667	0.006404730761842156	940.0	11.75
94000	Q = +4	4	2.8	0.012444444444444444	0.002461221885309059	940.0	11.75
94000	Q = -2	4	46.8	0.208	0.006618757897389235	940.0	11.75
94000	Q = -4	4	2.6	0.011555555555555557	0.0025830512258018805	940.0	11.75
94000	Q = 0	4	122.7	0.5453333333333334	0.007727882284885922	940.0	11.75
95000	Q = +2	4	48.5	0.2155555555555556	0.005785370130301223	950.0	11.875
95000	Q = +4	4	2.5	0.011111111111111113	0.002318885309999782	950.0	11.875
95000	Q = -2	4	46.1	0.2048888888888889	0.005235732458391786	950.0	11.875
95000	Q = -4	4	2.3	0.010222222222222223	0.0024834154984059572	950.0	11.875
95000	Q = 0	4	125.6	0.5582222222222222	0.007263792990892603	950.0	11.875
96000	Q = +2	4	47.0	0.2088888888888889	0.006072267120568647	960.0	12.0
96000	Q = +4	4	2.4	0.010666666666666668	0.002009579254259339	960.0	12.0
96000	Q = -2	4	45.3	0.20133333333333334	0.0053436114953693105	960.0	12.0
96000	Q = -4	4	2.4	0.010666666666666668	0.002666666666666666	960.0	12.0
96000	Q = 0	4	127.9	0.5684444444444445	0.009450179812632327	960.0	12.0
97000	Q = +2	4	46.9	0.20844444444444446	0.008153533573817488	970.0	12.125
97000	Q = +4	4	2.7	0.012	0.0022998777327792627	970.0	12.125
97000	Q = -2	4	45.3	0.20133333333333334	0.006526930599084647	970.0	12.125
97000	Q = -4	4	2.0	0.008888888888888889	0.0023888171106069772	970.0	12.125
97000	Q = 0	4	128.1	0.5693333333333335	0.010316260953216996	970.0	12.125
98000	Q = +2	4	47.7	0.212	0.009850459383632172	980.0	12.25
98000	Q = +4	4	2.4	0.010666666666666668	0.0028264865227168763	980.0	12.25
98000	Q = -2	4	44.1	0.196	0.004213766712097152	980.0	12.25
98000	Q = -4	4	1.8	0.008	0.0022758950364055136	980.0	12.25
98000	Q = 0	4	129.0	0.5733333333333334	0.00991597068484829	980.0	12.25
99000	Q = +2	4	45.6	0.20266666666666666	0.008515619474488834	990.0	12.375
99000	Q = +4	4	2.4	0.010666666666666668	0.0023141480521204905	990.0	12.375
99000	Q = -2	4	42.5	0.18888888888888888	0.0062941172699994075	990.0	12.375
99000	Q = -4	4	1.8	0.008	0.0022758950364055136	990.0	12.375
99000	Q = 0	4	132.7	0.5897777777777778	0.011087382069373429	990.0	12.375
100000	Q = +2	4	45.3	0.2013333333333333	0.007228961717781242	1000.0	12.5
100000	Q = +4	4	2.1	0.009333333333333334	0.0019259259259259262	1000.0	12.5
100000	Q = -2	4	42.0	0.18666666666666665	0.005925925925925926	1000.0	12.5
100000	Q = -4	4	1.6	0.007111111111111112	0.002217278451421595	1000.0	12.5
100000	Q = 0	4	134.0	0.5955555555555556	0.00863844725162267	1000.0	12.5
101000	Q = +2	4	44.6	0.19822222222222224	0.005707069713854285	1010.0	12.625
101000	Q = +4	4	1.5	0.006666666666666665	0.001365858438117465	1010.0	12.625
101000	Q = -2	4	42.3	0.188	0.006854954252598083	1010.0	12.625
101000	Q = -4	4	1.6	0.007111111111111112	0.002217278451421595	1010.0	12.625
101000	Q = 0	4	135.0	0.6	0.008510463180056325	1010.0	12.625
102000	Q = +2	4	43.1	0.1915555555555556	0.008017812816435441	1020.0	12.75
102000	Q = +4	4	1.5	0.006666666666666665	0.001365858438117465	1020.0	12.75
102000	Q = -2	4	41.3	0.1835555555555556	0.007044440549907403	1020.0	12.75
102000	Q = -4	4	1.3	0.005777777777777778	0.0016296296296296295	1020.0	12.75
102000	Q = 0	4	137.8	0.6124444444444445	0.01025972722558858	1020.0	12.75
103000	Q = +2	4	42.8	0.19022222222222224	0.006910757801298132	1030.0	12.875
103000	Q = +4	4	1.6	0.007111111111111112	0.0015108205966200842	1030.0	12.875
103000	Q = -2	4	40.2	0.17866666666666664	0.006717501658521266	1030.0	12.875
103000	Q = -4	4	1.0	0.004444444444444445	0.0013250773199998756	1030.0	12.875
103000	Q = 0	4	139.4	0.6195555555555556	0.009232851230152824	1030.0	12.875
104000	Q = +2	4	42.8	0.19022222222222224	0.004904576402147213	1040.0	13.0
104000	Q = +4	4	1.3	0.005777777777777778	0.001333333333333333	1040.0	13.0
104000	Q = -2	4	38.8	0.17244444444444446	0.0052084135796287255	1040.0	13.0
104000	Q = -4	4	1.1	0.004888888888888889	0.0015467120753941558	1040.0	13.0
104000	Q = 0	4	141.0	0.6266666666666667	0.006885303726590971	1040.0	13.0
105000	Q = +2	4	42.4	0.18844444444444447	0.004503313823280199	1050.0	13.125
105000	Q = +4	4	1.5	0.006666666666666665	0.002121158676040941	1050.0	13.125
105000	Q = -2	4	38.7	0.172	0.00600137158534195	1050.0	13.125
105000	Q = -4	4	0.9	0.004	0.0012306109426545296	1050.0	13.125
105000	Q = 0	4	141.5	0.6288888888888888	0.007957362371553048	1050.0	13.125
106000	Q = +2	4	42.2	0.1875555555555556	0.005250383747161289	1060.0	13.25
106000	Q = +4	4	1.7	0.007555555555555557	0.002202380555158297	1060.0	13.25
106000	Q = -2	4	38.9	0.1728888888888889	0.0065738393280989	1060.0	13.25
106000	Q = -4	4	0.8	0.003555555555555556	0.0011086392257107973	1060.0	13.25
106000	Q = 0	4	141.4	0.6284444444444445	0.007844860619184463	1060.0	13.25
107000	Q = +2	4	40.4	0.17955555555555558	0.0035183235813445683	1070.0	13.375
107000	Q = +4	4	1.0	0.004444444444444445	0.0013250773199998756	1070.0	13.375
107000	Q = -2	4	37.8	0.16799999999999998	0.00772077879750838	1070.0	13.375
107000	Q = -4	4	0.5	0.002222222222222222	0.0011944085553034884	1070.0	13.375
107000	Q = 0	4	145.3	0.6457777777777778	0.008588760320376745	1070.0	13.375
108000	Q = +2	4	39.7	0.17644444444444446	0.004870898436377364	1080.0	13.5
108000	Q = +4	4	1.0	0.004444444444444445	0.0011475506210984938	1080.0	13.5
108000	Q = -2	4	37.7	0.16755555555555554	0.010725148324585636	1080.0	13.5
108000	Q = -4	4	0.3	0.0013333333333333333	0.0009486109981381998	1080.0	13.5
108000	Q = 0	4	146.3	0.6502222222222223	0.009625070145647872	1080.0	13.5
109000	Q = +2	4	39.4	0.1751111111111111	0.005140548614191846	1090.0	13.625
109000	Q = +4	4	1.0	0.004444444444444445	0.0013250773199998756	1090.0	13.625
109000	Q = -2	4	37.4	0.16622222222222222	0.009209049047656329	1090.0	13.625
109000	Q = -4	4	0.2	0.0008888888888888888	0.0008888888888888887	1090.0	13.625
109000	Q = 0	4	147.0	0.6533333333333334	0.007922810048664256	1090.0	13.625
110000	Q = +2	4	40.5	0.18	0.004097575314352396	1100.0	13.75
110000	Q = +4	4	1.0	0.004444444444444445	0.0009369711585684086	1100.0	13.75
110000	Q = -2	4	36.5	0.16222222222222224	0.007647946369860928	1100.0	13.75
110000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925926	1100.0	13.75
110000	Q = 0	4	146.8	0.6524444444444445	0.007577310727433725	1100.0	13.75
111000	Q = +2	4	39.9	0.17733333333333334	0.006160184558901271	1110.0	13.875
111000	Q = +4	4	1.5	0.006666666666666665	0.0017839399375988586	1110.0	13.875
111000	Q = -2	4	36.0	0.16	0.0062853936105470905	1110.0	13.875
111000	Q = -4	4	0.3	0.0013333333333333333	0.0009486109981381998	1110.0	13.875
111000	Q = 0	4	147.3	0.6546666666666667	0.007044440549907398	1110.0	13.875
112000	Q = +2	4	37.4	0.16622222222222222	0.0055114297000706	1120.0	14.0
112000	Q = +4	4	1.7	0.007555555555555557	0.0021003625005567147	1120.0	14.0
112000	Q = -2	4	35.2	0.15644444444444444	0.0063132668896777825	1120.0	14.0
112000	Q = -4	4	0.2	0.0008888888888888888	0.0008888888888888887	1120.0	14.0
112000	Q = 0	4	150.5	0.668888888888889	0.007081729423832366	1120.0	14.0
113000	Q = +2	4	36.2	0.16088888888888891	0.006585514302486776	1130.0	14.125
113000	Q = +4	4	1.7	0.007555555555555557	0.0011570740260602452	1130.0	14.125
113000	Q = -2	4	34.0	0.1511111111111111	0.0057377531054924715	1130.0	14.125
113000	Q = -4	4	0.4	0.001777777777777778	0.0009827036415867851	1130.0	14.125
113000	Q = 0	4	152.7	0.6786666666666668	0.00891477711604763	1130.0	14.125
114000	Q = +2	4	35.4	0.15733333333333333	0.005471462314850188	1140.0	14.25
114000	Q = +4	4	1.7	0.007555555555555557	0.00148887046238828	1140.0	14.25
114000	Q = -2	4	34.3	0.15244444444444444	0.006526930599084648	1140.0	14.25
114000	Q = -4	4	0.3	0.0013333333333333333	0.0006789001029564207	1140.0	14.25
114000	Q = 0	4	153.3	0.6813333333333333	0.006627042739657789	1140.0	14.25
115000	Q = +2	4	34.8	0.15466666666666667	0.006750095259196751	1150.0	14.375
115000	Q = +4	4	1.3	0.005777777777777778	0.0013333333333333333	1150.0	14.375
115000	Q = -2	4	34.1	0.15155555555555555	0.006506723335110445	1150.0	14.375
115000	Q = -4	4	0.4	0.001777777777777778	0.0009827036415867851	1150.0	14.375
115000	Q = 0	4	154.4	0.6862222222222221	0.009876049370369752	1150.0	14.375
116000	Q = +2	4	36.1	0.16044444444444447	0.00670605647274446	1160.0	14.5
116000	Q = +4	4	1.2	0.005333333333333334	0.0008888888888888887	1160.0	14.5
116000	Q = -2	4	33.8	0.1502222222222222	0.006028737762778015	1160.0	14.5
116000	Q = -4	4	0.1	0.0004444444444444444	0.00044444444444444436	1160.0	14.5
116000	Q = 0	4	153.8	0.6835555555555556	0.009710204212251222	1160.0	14.5
117000	Q = +2	4	34.1	0.15155555555555555	0.0072713429284788295	1170.0	14.625
117000	Q = +4	4	1.6	0.007111111111111112	0.0016497079593570435	1170.0	14.625
117000	Q = -2	4	31.8	0.1413333333333333	0.0070987546967175965	1170.0	14.625
117000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925926	1170.0	14.625
117000	Q = 0	4	157.3	0.6991111111111111	0.009805795996072824	1170.0	14.625
118000	Q = +2	4	34.4	0.1528888888888889	0.00534976891415342	1180.0	14.75
118000	Q = +4	4	1.2	0.005333333333333334	0.0015956043872991125	1180.0	14.75
118000	Q = -2	4	30.8	0.1368888888888889	0.007129605579565016	1180.0	14.75
118000	Q = -4	4	0.1	0.0004444444444444444	0.00044444444444444436	1180.0	14.75
118000	Q = 0	4	158.5	0.7044444444444444	0.00841319754933373	1180.0	14.75
119000	Q = +2	4	33.4	0.14844444444444446	0.005308584553235236	1190.0	14.875
119000	Q = +4	4	1.1	0.004888888888888889	0.0007978021936495563	1190.0	14.875
119000	Q = -2	4	29.4	0.13066666666666665	0.007675160798215475	1190.0	14.875
119000	Q = -4	4	0.1	0.0004444444444444444	0.00044444444444444436	1190.0	14.875
119000	Q = 0	4	161.0	0.7155555555555556	0.007227443506755827	1190.0	14.875
120000	Q = +2	4	32.1	0.14266666666666666	0.009191156959553243	1200.0	15.0
120000	Q = +4	4	1.5	0.006666666666666665	0.0009938079899999065	1200.0	15.0
120000	Q = -2	4	28.4	0.12622222222222226	0.006923449745509879	1200.0	15.0
120000	Q = 0	4	163.0	0.7244444444444444	0.012447971281540742	1200.0	15.0
121000	Q = +2	4	31.6	0.14044444444444446	0.007816833160458026	1210.0	15.125
121000	Q = +4	4	1.2	0.005333333333333334	0.001451549477204846	1210.0	15.125
121000	Q = -2	4	27.3	0.12133333333333332	0.0066270427396577895	1210.0	15.125
121000	Q = 0	4	164.9	0.7328888888888887	0.010358723618615309	1210.0	15.125
122000	Q = +2	4	31.3	0.13911111111111113	0.006110100926607789	1220.0	15.25
122000	Q = +4	4	0.5	0.0022222222222222227	0.0009938079899999065	1220.0	15.25
122000	Q = -2	4	25.4	0.1128888888888889	0.007675160798215477	1220.0	15.25
122000	Q = 0	4	167.8	0.7457777777777778	0.01008713749958472	1220.0	15.25
123000	Q = +2	4	33.3	0.14800000000000002	0.006627042739657792	1230.0	15.375
123000	Q = +4	4	0.7	0.003111111111111111	0.0009486109981381998	1230.0	15.375
123000	Q = -2	4	24.9	0.11066666666666666	0.00782384943793238	1230.0	15.375
123000	Q = 0	4	166.1	0.7382222222222221	0.010505991497180074	1230.0	15.375
124000	Q = +2	4	29.7	0.132	0.006037832258463654	1240.0	15.5
124000	Q = +4	4	0.9	0.004	0.0015467120753941558	1240.0	15.5
124000	Q = -2	4	23.6	0.10488888888888888	0.008227225704838411	1240.0	15.5
124000	Q = 0	4	170.8	0.7591111111111111	0.009642157093495092	1240.0	15.5
125000	Q = +2	4	29.2	0.12977777777777774	0.006243350372060885	1250.0	15.625
125000	Q = +4	4	0.6	0.0026666666666666666	0.0009827036415867851	1250.0	15.625
125000	Q = -2	4	24.1	0.10711111111111113	0.009143273555087095	1250.0	15.625
125000	Q = 0	4	171.1	0.7604444444444445	0.010294963942572854	1250.0	15.625
126000	Q = +2	4	31.9	0.14177777777777778	0.007682306466645434	1260.0	15.75
126000	Q = +4	4	0.6	0.0026666666666666666	0.0011851851851851852	1260.0	15.75
126000	Q = -2	4	22.8	0.10133333333333333	0.008531069658600277	1260.0	15.75
126000	Q = 0	4	169.7	0.7542222222222222	0.011889754208730851	1260.0	15.75
127000	Q = +2	4	29.5	0.13111111111111112	0.006223985640770371	1270.0	15.875
127000	Q = +4	4	0.7	0.003111111111111111	0.0018797892652517804	1270.0	15.875
127000	Q = -2	4	23.2	0.10311111111111113	0.0076062208314035176	1270.0	15.875
127000	Q = 0	4	171.6	0.7626666666666667	0.010707739851610451	1270.0	15.875
128000	Q = +2	4	28.2	0.12533333333333335	0.005955481849553119	1280.0	16.0
128000	Q = +4	4	0.4	0.001777777777777778	0.0011851851851851852	1280.0	16.0
128000	Q = -2	4	23.4	0.104	0.006531972647421808	1280.0	16.0
128000	Q = 0	4	173.0	0.7688888888888891	0.010349184709080287	1280.0	16.0
129000	Q = +2	4	30.4	0.13511111111111113	0.008411893076490897	1290.0	16.125
129000	Q = +4	4	0.7	0.003111111111111111	0.0009486109981381998	1290.0	16.125
129000	Q = -2	4	23.4	0.104	0.0068276851092165395	1290.0	16.125
129000	Q = -4	4	0.1	0.0004444444444444444	0.00044444444444444436	1290.0	16.125
129000	Q = 0	4	170.4	0.7573333333333333	0.012380789579719215	1290.0	16.125
130000	Q = +2	4	32.3	0.14355555555555555	0.0038660706224295984	1300.0	16.25
130000	Q = +4	4	0.6	0.0026666666666666666	0.0009827036415867851	1300.0	16.25
130000	Q = -2	4	22.7	0.10088888888888888	0.007013215039137554	1300.0	16.25
130000	Q = 0	4	169.4	0.7528888888888889	0.009764300476020192	1300.0	16.25
131000	Q = +2	4	32.4	0.14400000000000002	0.0043039523100248745	1310.0	16.375
131000	Q = +4	4	0.6	0.002666666666666667	0.0009827036415867851	1310.0	16.375
131000	Q = -2	4	21.0	0.09333333333333334	0.006285393610547088	1310.0	16.375
131000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925928	1310.0	16.375
131000	Q = 0	4	170.8	0.7591111111111111	0.008709296863229075	1310.0	16.375
132000	Q = +2	4	29.2	0.12977777777777774	0.007160323539907894	1320.0	16.5
132000	Q = +4	4	0.5	0.0022222222222222227	0.0007407407407407406	1320.0	16.5
132000	Q = -2	4	19.8	0.08800000000000001	0.005881313552971617	1320.0	16.5
132000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925928	1320.0	16.5
132000	Q = 0	4	175.3	0.7791111111111111	0.009323922357072344	1320.0	16.5
133000	Q = +2	4	27.7	0.12311111111111113	0.005739665371203115	1330.0	16.625
133000	Q = +4	4	0.8	0.003555555555555556	0.00129152561290094	1330.0	16.625
133000	Q = -2	4	20.3	0.09022222222222223	0.004779930608859759	1330.0	16.625
133000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925928	1330.0	16.625
133000	Q = 0	4	176.0	0.7822222222222223	0.008406673160954734	1330.0	16.625
134000	Q = +2	4	29.1	0.12933333333333336	0.00711882297880531	1340.0	16.75
134000	Q = +4	4	0.4	0.001777777777777778	0.0009827036415867851	1340.0	16.75
134000	Q = -2	4	20.7	0.092	0.0046401362261824656	1340.0	16.75
134000	Q = -4	4	0.2	0.0008888888888888888	0.0005925925925925928	1340.0	16.75
134000	Q = 0	4	174.6	0.7759999999999999	0.01050076749432258	1340.0	16.75
135000	Q = +2	4	28.0	0.12444444444444445	0.005382489518395541	1350.0	16.875
135000	Q = +4	4	0.5	0.0022222222222222227	0.0007407407407407407	1350.0	16.875
135000	Q = -2	4	20.1	0.08933333333333332	0.005979388465366093	1350.0	16.875
135000	Q = 0	4	176.4	0.784	0.007955983159761516	1350.0	16.875
136000	Q = +2	4	26.9	0.11955555555555555	0.004843787473858313	1360.0	17.0
136000	Q = +4	4	0.6	0.002666666666666667	0.000982703641586785	1360.0	17.0
136000	Q = -2	4	18.9	0.08399999999999999	0.005792952532153231	1360.0	17.0
136000	Q = 0	4	178.6	0.7937777777777779	0.0075016230525464765	1360.0	17.0
137000	Q = +2	4	26.2	0.11644444444444445	0.009006627646560393	1370.0	17.125
137000	Q = +4	4	0.6	0.002666666666666667	0.000725774738602423	1370.0	17.125
137000	Q = -2	4	20.0	0.08888888888888889	0.0037478846342736353	1370.0	17.125
137000	Q = 0	4	178.2	0.792	0.00929445163932333	1370.0	17.125
138000	Q = +2	4	28.0	0.12444444444444445	0.005999542735204915	1380.0	17.25
138000	Q = +4	4	0.5	0.0022222222222222227	0.001365858438117465	1380.0	17.25
