frame	type	coordination	number	fraction	err	mT	mT_2
5700	Q = -4	4	1.0	0.1111111111111111	0.0	9.203485706	23.008714265
5700	Q = 0	4	4.967741935483871	0.5519713261648747	0.033584822294258	9.203485706	23.008714265
5800	Q = +2	4	3.1724137931034484	0.3524904214559386	0.02590511125604649	9.355180943999999	23.387952359999996
5800	Q = +4	4	1.1428571428571428	0.126984126984127	0.015873015873015872	9.355180943999999	23.387952359999996
5800	Q = -2	4	1.28	0.14222222222222228	0.010183501544346309	9.355180943999999	23.387952359999996
5800	Q = -4	4	1.0	0.1111111111111111	0.0	9.355180943999999	23.387952359999996
5800	Q = 0	4	4.645161290322581	0.5161290322580646	0.02800901937795481	9.355180943999999	23.387952359999996
5900	Q = +2	4	3.034482758620689	0.3371647509578544	0.02728504341678056	9.506876182000001	23.767190455
5900	Q = +4	4	1.125	0.125	0.013888888888888886	9.506876182000001	23.767190455
5900	Q = -2	4	1.3333333333333333	0.1481481481481482	0.01280674212607638	9.506876182000001	23.767190455
5900	Q = -4	4	1.0	0.1111111111111111	0.0	9.506876182000001	23.767190455
5900	Q = 0	4	4.741935483870968	0.5268817204301076	0.03377553832083082	9.506876182000001	23.767190455
6000	Q = +2	4	2.9	0.3222222222222221	0.026288290472726263	9.65857142	24.146428549999996
6000	Q = +4	4	1.2	0.13333333333333336	0.022222222222222216	9.65857142	24.146428549999996
6000	Q = -2	4	1.28	0.14222222222222228	0.012035612451312534	9.65857142	24.146428549999996
6000	Q = -4	4	1.0	0.1111111111111111	0.0	9.65857142	24.146428549999996
6000	Q = 0	4	4.903225806451613	0.5448028673835126	0.02930897521920158	9.65857142	24.146428549999996
6100	Q = +2	4	3.1333333333333333	0.3481481481481481	0.025400626121977517	9.810266658	24.525666644999998
6100	Q = +4	4	1.1666666666666667	0.12962962962962965	0.018518518518518517	9.810266658	24.525666644999998
6100	Q = -2	4	1.3333333333333333	0.1481481481481482	0.010921626381844234	9.810266658	24.525666644999998
6100	Q = -4	4	1.0	0.1111111111111111	0.0	9.810266658	24.525666644999998
6100	Q = 0	4	4.612903225806452	0.5125448028673837	0.02945471940594783	9.810266658	24.525666644999998
6200	Q = +2	4	3.1666666666666665	0.35185185185185186	0.023874306240448177	9.961961896	24.90490474
6200	Q = +4	4	1.1	0.12222222222222225	0.011111111111111108	9.961961896	24.90490474
6200	Q = -2	4	1.380952380952381	0.1534391534391535	0.014295509085826769	9.961961896	24.90490474
6200	Q = -4	4	1.0	0.1111111111111111	0.0	9.961961896	24.90490474
6200	Q = 0	4	4.548387096774194	0.5053763440860216	0.027186641793956547	9.961961896	24.90490474
