frame	type	coordination	number	fraction	err	time	mT
167000	Q = +1	3	204.3	0.4393548387096773	0.004862413729637744	1670.0	20.875
167000	Q = +3	3	6.4	0.013763440860215055	0.0016093150050640608	1670.0	20.875
167000	Q = -1	3	253.3	0.5447311827956989	0.0036978409681803453	1670.0	20.875
167000	Q = -3	3	1.0	0.002150537634408602	0.0009067462824855568	1670.0	20.875
168000	Q = +1	3	202.2	0.4348387096774194	0.0027164581106088066	1680.0	21.0
168000	Q = +3	3	6.3	0.013548387096774198	0.0010656680105604662	1680.0	21.0
168000	Q = -1	3	255.8	0.5501075268817204	0.0024161002933839	1680.0	21.0
168000	Q = -3	3	0.7	0.0015053763440860215	0.0006451612903225806	1680.0	21.0
169000	Q = +1	3	204.5	0.4397849462365591	0.0042074639686965395	1690.0	21.125
169000	Q = +3	3	5.8	0.012473118279569895	0.0015639730630302095	1690.0	21.125
169000	Q = -1	3	254.0	0.5462365591397849	0.0036552111208550367	1690.0	21.125
169000	Q = -3	3	0.7	0.0015053763440860215	0.0005598745287388282	1690.0	21.125
170000	Q = +1	3	203.4	0.43741935483870975	0.004895590273538026	1700.0	21.25
170000	Q = +3	3	5.9	0.012688172043010754	0.0017397363583529172	1700.0	21.25
170000	Q = -1	3	255.1	0.5486021505376344	0.0044473340126870535	1700.0	21.25
170000	Q = -3	3	0.6	0.0012903225806451615	0.0006570000996352457	1700.0	21.25
171000	Q = +1	3	203.8	0.4382795698924731	0.004943638609194739	1710.0	21.375
171000	Q = +3	3	5.7	0.012258064516129034	0.0015721657490653266	1710.0	21.375
171000	Q = -1	3	255.2	0.5488172043010753	0.0038443262158543157	1710.0	21.375
171000	Q = -3	3	0.3	0.0006451612903225806	0.00045900532167977414	1710.0	21.375
172000	Q = +1	3	204.8	0.4404301075268817	0.0049643841414138455	1720.0	21.5
172000	Q = +3	3	4.0	0.008602150537634409	0.0012416134821282275	1720.0	21.5
172000	Q = -1	3	256.1	0.5507526881720429	0.004981434165761051	1720.0	21.5
172000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1720.0	21.5
173000	Q = +1	3	203.5	0.4376344086021506	0.002925047421233431	1730.0	21.625
173000	Q = +3	3	4.4	0.009462365591397851	0.0007310422241710088	1730.0	21.625
173000	Q = -1	3	256.5	0.5516129032258064	0.002667784095473605	1730.0	21.625
173000	Q = -3	3	0.6	0.0012903225806451615	0.00047550176205812177	1730.0	21.625
174000	Q = +1	3	201.0	0.43225806451612897	0.0040040831666720966	1740.0	21.75
174000	Q = +3	3	5.4	0.011612903225806454	0.0007982457867856662	1740.0	21.75
174000	Q = -1	3	258.2	0.5552688172043011	0.00391058973390275	1740.0	21.75
174000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1740.0	21.75
175000	Q = +1	3	202.3	0.4350537634408601	0.00401753584779987	1750.0	21.875
175000	Q = +3	3	5.4	0.011612903225806454	0.001072876670042707	1750.0	21.875
175000	Q = -1	3	256.9	0.5524731182795699	0.0037447907918592032	1750.0	21.875
175000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1750.0	21.875
176000	Q = +1	3	200.9	0.43204301075268814	0.004447334012687047	1760.0	22.0
176000	Q = +3	3	5.6	0.012043010752688172	0.001208050146691951	1760.0	22.0
176000	Q = -1	3	257.9	0.5546236559139786	0.0033231045122578537	1760.0	22.0
176000	Q = -3	3	0.6	0.0012903225806451615	0.0006570000996352457	1760.0	22.0
177000	Q = +1	3	200.6	0.4313978494623657	0.004490454412434643	1770.0	22.125
177000	Q = +3	3	5.9	0.012688172043010754	0.0017690269074197946	1770.0	22.125
177000	Q = -1	3	258.1	0.5550537634408601	0.004342098271228052	1770.0	22.125
177000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1770.0	22.125
178000	Q = +1	3	200.9	0.43204301075268814	0.004991739170911448	1780.0	22.25
178000	Q = +3	3	5.6	0.012043010752688174	0.001671957532572129	1780.0	22.25
178000	Q = -1	3	258.1	0.5550537634408602	0.0044703833197616855	1780.0	22.25
178000	Q = -3	3	0.4	0.000860215053763441	0.00047550176205812177	1780.0	22.25
179000	Q = +1	3	200.2	0.43053763440860215	0.006173204341680568	1790.0	22.375
179000	Q = +3	3	5.8	0.012473118279569895	0.0017204301075268815	1790.0	22.375
179000	Q = -1	3	258.7	0.5563440860215053	0.005663082437275975	1790.0	22.375
179000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	1790.0	22.375
180000	Q = +1	3	202.2	0.4348387096774194	0.0060129654410066855	1800.0	22.5
180000	Q = +3	3	6.0	0.012903225806451613	0.0010632542633828906	1800.0	22.5
180000	Q = -1	3	256.6	0.5518279569892474	0.005825447929436567	1800.0	22.5
180000	Q = -3	3	0.2	0.00043010752688172043	0.0004301075268817204	1800.0	22.5
181000	Q = +1	3	203.4	0.4374193548387096	0.0049581695959256145	1810.0	22.625
181000	Q = +3	3	4.9	0.010537634408602151	0.0015851859775982784	1810.0	22.625
181000	Q = -1	3	256.4	0.5513978494623656	0.003862994576432265	1810.0	22.625
181000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	1810.0	22.625
182000	Q = +1	3	204.1	0.4389247311827956	0.004887711522216711	1820.0	22.75
182000	Q = +3	3	4.4	0.009462365591397851	0.0016409352175282578	1820.0	22.75
182000	Q = -1	3	256.4	0.5513978494623656	0.003980915663631491	1820.0	22.75
182000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1820.0	22.75
183000	Q = +1	3	200.7	0.4316129032258065	0.004668312589294604	1830.0	22.875
183000	Q = +3	3	5.8	0.012473118279569895	0.0014265052861743655	1830.0	22.875
183000	Q = -1	3	258.3	0.5554838709677419	0.004511575334067259	1830.0	22.875
183000	Q = -3	3	0.2	0.00043010752688172043	0.0004301075268817204	1830.0	22.875
184000	Q = +1	3	200.7	0.4316129032258065	0.0033783144567593364	1840.0	23.0
184000	Q = +3	3	5.2	0.011182795698924731	0.0013525420977858929	1840.0	23.0
184000	Q = -1	3	259.0	0.556989247311828	0.002720238847456666	1840.0	23.0
184000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1840.0	23.0
185000	Q = +1	3	202.4	0.43526881720430105	0.005718615247363196	1850.0	23.125
185000	Q = +3	3	5.1	0.010967741935483872	0.00218491048804705	1850.0	23.125
185000	Q = -1	3	257.4	0.5535483870967741	0.004581088260550668	1850.0	23.125
185000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1850.0	23.125
186000	Q = +1	3	199.8	0.4296774193548387	0.0051573063078437075	1860.0	23.25
186000	Q = +3	3	4.4	0.009462365591397851	0.0012903225806451613	1860.0	23.25
186000	Q = -1	3	260.7	0.5606451612903227	0.004668312589294606	1860.0	23.25
186000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1860.0	23.25
187000	Q = +1	3	200.1	0.4303225806451613	0.004617400119050294	1870.0	23.375
187000	Q = +3	3	5.0	0.010752688172043013	0.00128233289032246	1870.0	23.375
187000	Q = -1	3	259.7	0.5584946236559141	0.004253621132371838	1870.0	23.375
187000	Q = -3	3	0.2	0.00043010752688172043	0.0004301075268817204	1870.0	23.375
188000	Q = +1	3	199.9	0.4298924731182796	0.004661703365702966	1880.0	23.5
188000	Q = +3	3	4.8	0.010322580645161292	0.0014620844483420172	1880.0	23.5
188000	Q = -1	3	260.0	0.5591397849462365	0.00413042588986034	1880.0	23.5
188000	Q = -3	3	0.3	0.0006451612903225806	0.00045900532167977414	1880.0	23.5
189000	Q = +1	3	202.8	0.4361290322580645	0.004880872983670018	1890.0	23.625
189000	Q = +3	3	3.8	0.008172043010752689	0.0016596181939484192	1890.0	23.625
189000	Q = -1	3	258.2	0.5552688172043011	0.004485874651515985	1890.0	23.625
189000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1890.0	23.625
190000	Q = +1	3	200.6	0.4313978494623655	0.004800191840224577	1900.0	23.75
190000	Q = +3	3	5.2	0.011182795698924731	0.0019181488401805954	1900.0	23.75
190000	Q = -1	3	259.0	0.5569892473118279	0.0035409574294562006	1900.0	23.75
190000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1900.0	23.75
191000	Q = +1	3	205.8	0.4425806451612903	0.00420196441283236	1910.0	23.875
191000	Q = +3	3	4.4	0.009462365591397851	0.0012903225806451613	1910.0	23.875
191000	Q = -1	3	254.6	0.5475268817204302	0.0031929831471426764	1910.0	23.875
191000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1910.0	23.875
192000	Q = +1	3	203.1	0.43677419354838704	0.0037992831541218647	1920.0	24.0
192000	Q = +3	3	4.4	0.009462365591397851	0.0016093150050640608	1920.0	24.0
192000	Q = -1	3	257.3	0.5533333333333335	0.003438619341996107	1920.0	24.0
192000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1920.0	24.0
193000	Q = +1	3	201.7	0.43376344086021507	0.003008191434889933	1930.0	24.125
193000	Q = +3	3	3.7	0.007956989247311828	0.000964417494413886	1930.0	24.125
193000	Q = -1	3	259.3	0.5576344086021505	0.0025856184655012808	1930.0	24.125
193000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	1930.0	24.125
194000	Q = +1	3	200.9	0.43204301075268814	0.004209905909684879	1940.0	24.25
194000	Q = +3	3	4.5	0.00967741935483871	0.0015121880365397125	1940.0	24.25
194000	Q = -1	3	259.3	0.5576344086021505	0.002973830611138573	1940.0	24.25
194000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	1940.0	24.25
195000	Q = +1	3	202.1	0.4346236559139785	0.004661703365702968	1950.0	24.375
195000	Q = +3	3	4.2	0.00903225806451613	0.0014265052861743655	1950.0	24.375
195000	Q = -1	3	258.5	0.5559139784946237	0.004070902040000214	1950.0	24.375
195000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1950.0	24.375
196000	Q = +1	3	203.1	0.4367741935483872	0.004628515686697608	1960.0	24.5
196000	Q = +3	3	3.3	0.0070967741935483875	0.0013620071684587814	1960.0	24.5
196000	Q = -1	3	258.5	0.5559139784946237	0.00498967987248598	1960.0	24.5
196000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	1960.0	24.5
197000	Q = +1	3	200.9	0.43204301075268814	0.004389181222893657	1970.0	24.625
197000	Q = +3	3	3.7	0.00795698924731183	0.000964417494413886	1970.0	24.625
197000	Q = -1	3	260.2	0.5595698924731184	0.004632399834094202	1970.0	24.625
197000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1970.0	24.625
198000	Q = +1	3	204.7	0.4402150537634409	0.005744167921882622	1980.0	24.75
198000	Q = +3	3	3.6	0.00774193548387097	0.0012498634963557485	1980.0	24.75
198000	Q = -1	3	256.5	0.5516129032258064	0.006118438097023848	1980.0	24.75
198000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1980.0	24.75
199000	Q = +1	3	202.2	0.4348387096774194	0.0032504040283167428	1990.0	24.875
199000	Q = +3	3	3.4	0.007311827956989248	0.0012498634963557485	1990.0	24.875
199000	Q = -1	3	259.2	0.5574193548387096	0.003071582119803382	1990.0	24.875
199000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	1990.0	24.875
200000	Q = +1	3	200.7	0.4316129032258065	0.004106094191145435	2000.0	25.0
200000	Q = +3	3	3.4	0.007311827956989248	0.0009180106433595484	2000.0	25.0
200000	Q = -1	3	260.8	0.5608602150537634	0.003910589733902753	2000.0	25.0
200000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2000.0	25.0
201000	Q = +1	3	199.0	0.4279569892473119	0.005189092780173148	2010.0	25.0
201000	Q = +3	3	3.2	0.006881720430107529	0.001003584229390681	2010.0	25.0
201000	Q = -1	3	262.5	0.5645161290322581	0.004790011146175796	2010.0	25.0
201000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	2010.0	25.0
202000	Q = +1	3	201.2	0.4326881720430108	0.003624150440075849	2020.0	25.0
202000	Q = +3	3	3.1	0.006666666666666668	0.0006762710488929464	2020.0	25.0
202000	Q = -1	3	260.2	0.5595698924731183	0.0032345560351766307	2020.0	25.0
202000	Q = -3	3	0.5	0.001075268817204301	0.0003584229390681003	2020.0	25.0
203000	Q = +1	3	197.9	0.4255913978494624	0.006111715460084224	2030.0	25.0
203000	Q = +3	3	3.4	0.007311827956989247	0.0009723770585125832	2030.0	25.0
203000	Q = -1	3	263.5	0.5666666666666667	0.005664896946273924	2030.0	25.0
203000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	2030.0	25.0
204000	Q = +1	3	200.7	0.4316129032258064	0.004488737549664022	2040.0	25.0
204000	Q = +3	3	3.9	0.00838709677419355	0.0011311637159899285	2040.0	25.0
204000	Q = -1	3	260.2	0.5595698924731182	0.004393276973776211	2040.0	25.0
204000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	2040.0	25.0
205000	Q = +1	3	202.6	0.4356989247311828	0.004291506680170828	2050.0	25.0
205000	Q = +3	3	3.0	0.006451612903225807	0.0015036685995270989	2050.0	25.0
205000	Q = -1	3	259.1	0.5572043010752689	0.0045274932400395955	2050.0	25.0
205000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	2050.0	25.0
206000	Q = +1	3	204.6	0.44	0.0045473122658505226	2060.0	25.0
206000	Q = +3	3	2.4	0.005161290322580646	0.0012498634963557485	2060.0	25.0
206000	Q = -1	3	257.9	0.5546236559139786	0.004950390443188401	2060.0	25.0
206000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2060.0	25.0
207000	Q = +1	3	204.1	0.4389247311827957	0.005556827233342935	2070.0	25.0
207000	Q = +3	3	3.3	0.0070967741935483875	0.0012016526605190113	2070.0	25.0
207000	Q = -1	3	257.5	0.5537634408602151	0.005628495625076307	2070.0	25.0
207000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2070.0	25.0
208000	Q = +1	3	203.0	0.4365591397849463	0.003205832225806147	2080.0	25.0
208000	Q = +3	3	3.2	0.006881720430107529	0.0007720666390156995	2080.0	25.0
208000	Q = -1	3	258.7	0.5563440860215054	0.003332369691518125	2080.0	25.0
208000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2080.0	25.0
209000	Q = +1	3	203.8	0.4382795698924731	0.003722080282651517	2090.0	25.0
209000	Q = +3	3	3.3	0.0070967741935483875	0.0015053763440860215	2090.0	25.0
209000	Q = -1	3	257.6	0.5539784946236559	0.0033192363878968376	2090.0	25.0
209000	Q = -3	3	0.3	0.0006451612903225806	0.00045900532167977414	2090.0	25.0
210000	Q = +1	3	200.2	0.43053763440860215	0.0046655598839492355	2100.0	25.0
210000	Q = +3	3	3.9	0.00838709677419355	0.001218637992831541	2100.0	25.0
210000	Q = -1	3	260.6	0.5604301075268817	0.004702858628489385	2100.0	25.0
210000	Q = -3	3	0.3	0.0006451612903225806	0.00032850004981762286	2100.0	25.0
211000	Q = +1	3	201.7	0.43376344086021507	0.003913873460851241	2110.0	25.0
211000	Q = +3	3	3.0	0.006451612903225807	0.001013773162991466	2110.0	25.0
211000	Q = -1	3	260.2	0.5595698924731183	0.003538053814839569	2110.0	25.0
211000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2110.0	25.0
212000	Q = +1	3	201.6	0.43354838709677423	0.003615633035962293	2120.0	25.0
212000	Q = +3	3	3.2	0.006881720430107528	0.0011909138154721256	2120.0	25.0
212000	Q = -1	3	260.2	0.5595698924731182	0.0033592471724329747	2120.0	25.0
213000	Q = +1	3	201.9	0.4341935483870968	0.0048560686894451475	2130.0	25.0
213000	Q = +3	3	3.9	0.00838709677419355	0.0013391786159332904	2130.0	25.0
213000	Q = -1	3	259.2	0.5574193548387096	0.004922805652584779	2130.0	25.0
214000	Q = +1	3	203.8	0.4382795698924731	0.004334398984324296	2140.0	25.0
214000	Q = +3	3	3.8	0.00817204301075269	0.000951003524116244	2140.0	25.0
214000	Q = -1	3	257.4	0.5535483870967742	0.004107970976887283	2140.0	25.0
215000	Q = +1	3	201.9	0.4341935483870968	0.0039191217011717945	2150.0	25.0
215000	Q = +3	3	3.9	0.00838709677419355	0.000985500149452869	2150.0	25.0
215000	Q = -1	3	259.1	0.5572043010752687	0.0037447907918592006	2150.0	25.0
215000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2150.0	25.0
216000	Q = +1	3	201.4	0.4331182795698924	0.0056189012020832815	2160.0	25.0
216000	Q = +3	3	3.3	0.0070967741935483875	0.000964417494413886	2160.0	25.0
216000	Q = -1	3	260.2	0.5595698924731184	0.005732974630288804	2160.0	25.0
216000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2160.0	25.0
217000	Q = +1	3	200.8	0.4318279569892473	0.005513658644596251	2170.0	25.0
217000	Q = +3	3	3.6	0.00774193548387097	0.0005734767025089607	2170.0	25.0
217000	Q = -1	3	260.5	0.5602150537634407	0.0055734478903011345	2170.0	25.0
217000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2170.0	25.0
218000	Q = +1	3	203.0	0.4365591397849462	0.004733354557482207	2180.0	25.0
218000	Q = +3	3	4.3	0.009247311827956992	0.0016362311412922337	2180.0	25.0
218000	Q = -1	3	257.7	0.5541935483870968	0.0037117113881002463	2180.0	25.0
219000	Q = +1	3	204.0	0.4387096774193548	0.003626985129942229	2190.0	25.0
219000	Q = +3	3	3.3	0.0070967741935483875	0.0009095754509282813	2190.0	25.0
219000	Q = -1	3	257.7	0.5541935483870967	0.0031744214803562016	2190.0	25.0
220000	Q = +1	3	205.0	0.4408602150537635	0.004105468405240534	2200.0	25.0
220000	Q = +3	3	3.1	0.006666666666666668	0.0014497310692585439	2200.0	25.0
220000	Q = -1	3	256.9	0.5524731182795699	0.0034146251939253204	2200.0	25.0
221000	Q = +1	3	207.0	0.4451612903225807	0.003124658740889373	2210.0	25.0
221000	Q = +3	3	2.4	0.005161290322580646	0.0007310422241710086	2210.0	25.0
221000	Q = -1	3	255.6	0.5496774193548387	0.0028530105723487253	2210.0	25.0
222000	Q = +1	3	202.8	0.4361290322580645	0.0034646726806005943	2220.0	25.0
222000	Q = +3	3	3.4	0.007311827956989248	0.0010728766700427073	2220.0	25.0
222000	Q = -1	3	258.8	0.5565591397849461	0.003374509618907473	2220.0	25.0
223000	Q = +1	3	201.3	0.4329032258064515	0.0037666823384715858	2230.0	25.0
223000	Q = +3	3	3.0	0.006451612903225807	0.0013601194237283349	2230.0	25.0
223000	Q = -1	3	260.6	0.5604301075268818	0.002588597861687127	2230.0	25.0
223000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2230.0	25.0
224000	Q = +1	3	202.0	0.4344086021505376	0.0036552111208550454	2240.0	25.0
224000	Q = +3	3	2.8	0.006021505376344087	0.0012333082820132795	2240.0	25.0
224000	Q = -1	3	260.1	0.5593548387096774	0.003717245064505853	2240.0	25.0
224000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2240.0	25.0
225000	Q = +1	3	199.9	0.4298924731182796	0.0037310433490102156	2250.0	25.0
225000	Q = +3	3	2.9	0.0062365591397849475	0.001036332064143438	2250.0	25.0
225000	Q = -1	3	262.0	0.5634408602150537	0.004004083166672097	2250.0	25.0
225000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	2250.0	25.0
226000	Q = +1	3	203.1	0.4367741935483872	0.0038262383211706157	2260.0	25.0
226000	Q = +3	3	2.8	0.006021505376344087	0.0010535439753906145	2260.0	25.0
226000	Q = -1	3	259.0	0.5569892473118279	0.0037386106983240976	2260.0	25.0
226000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2260.0	25.0
227000	Q = +1	3	203.5	0.4376344086021505	0.004637388957601685	2270.0	25.0
227000	Q = +3	3	2.6	0.005591397849462367	0.0013295510387807462	2270.0	25.0
227000	Q = -1	3	258.9	0.5567741935483871	0.004650667120661955	2270.0	25.0
228000	Q = +1	3	203.0	0.4365591397849462	0.004567607834286448	2280.0	25.0
228000	Q = +3	3	3.1	0.006666666666666668	0.0013002406557144845	2280.0	25.0
228000	Q = -1	3	258.9	0.5567741935483872	0.004136020569677894	2280.0	25.0
229000	Q = +1	3	203.1	0.43677419354838704	0.004123577639647211	2290.0	25.0
229000	Q = +3	3	2.9	0.0062365591397849475	0.0007484090687391076	2290.0	25.0
229000	Q = -1	3	259.0	0.556989247311828	0.0041428482514121465	2290.0	25.0
230000	Q = +1	3	203.0	0.4365591397849462	0.005779396235339464	2300.0	25.0
230000	Q = +3	3	2.6	0.005591397849462367	0.0011647366888366967	2300.0	25.0
230000	Q = -1	3	259.4	0.5578494623655913	0.005451800241385397	2300.0	25.0
231000	Q = +1	3	204.2	0.4391397849462365	0.003830935975881692	2310.0	25.0
231000	Q = +3	3	3.4	0.007311827956989248	0.0011197490574776565	2310.0	25.0
231000	Q = -1	3	257.3	0.5533333333333332	0.003254353967832585	2310.0	25.0
231000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2310.0	25.0
232000	Q = +1	3	205.0	0.4408602150537634	0.002938193768017087	2320.0	25.0
232000	Q = +3	3	2.6	0.005591397849462367	0.0007982457867856662	2320.0	25.0
232000	Q = -1	3	257.4	0.5535483870967741	0.0027428138307826412	2320.0	25.0
233000	Q = +1	3	204.3	0.4393548387096774	0.0032226188950521912	2330.0	25.0
233000	Q = +3	3	2.8	0.006021505376344087	0.0008953402148241432	2330.0	25.0
233000	Q = -1	3	257.9	0.5546236559139784	0.0032920322589835216	2330.0	25.0
234000	Q = +1	3	205.1	0.4410752688172043	0.003459477709537971	2340.0	25.0
234000	Q = +3	3	2.2	0.004731182795698926	0.000895340214824143	2340.0	25.0
234000	Q = -1	3	257.7	0.5541935483870968	0.002814019559339145	2340.0	25.0
235000	Q = +1	3	205.7	0.44236559139784937	0.004488737549664024	2350.0	25.0
235000	Q = +3	3	2.3	0.004946236559139785	0.0009095754509282811	2350.0	25.0
235000	Q = -1	3	257.0	0.5526881720430108	0.004105468405240529	2350.0	25.0
236000	Q = +1	3	201.8	0.4339784946236559	0.0030548065595215087	2360.0	25.0
236000	Q = +3	3	2.5	0.005376344086021507	0.0009750158070778096	2360.0	25.0
236000	Q = -1	3	260.6	0.5604301075268816	0.0026083735338581003	2360.0	25.0
236000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2360.0	25.0
237000	Q = +1	3	201.4	0.4331182795698926	0.0037959002996053657	2370.0	25.0
237000	Q = +3	3	3.2	0.006881720430107529	0.0011012395337446034	2370.0	25.0
237000	Q = -1	3	260.2	0.5595698924731183	0.0032504040283167497	2370.0	25.0
237000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	2370.0	25.0
238000	Q = +1	3	203.6	0.43784946236559136	0.0037959002996053688	2380.0	25.0
238000	Q = +3	3	2.7	0.005806451612903227	0.0012843349725569118	2380.0	25.0
238000	Q = -1	3	258.5	0.5559139784946237	0.003783017864360932	2380.0	25.0
238000	Q = -3	3	0.2	0.00043010752688172043	0.00028673835125448034	2380.0	25.0
239000	Q = +1	3	202.4	0.43526881720430105	0.003713787483007493	2390.0	25.0
239000	Q = +3	3	3.1	0.006666666666666668	0.0012601000595875947	2390.0	25.0
239000	Q = -1	3	259.4	0.5578494623655914	0.003225009857835704	2390.0	25.0
239000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2390.0	25.0
240000	Q = +1	3	203.5	0.4376344086021505	0.004121084545320368	2400.0	25.0
240000	Q = +3	3	2.7	0.005806451612903227	0.0010656680105604664	2400.0	25.0
240000	Q = -1	3	258.8	0.5565591397849462	0.004177434346762286	2400.0	25.0
241000	Q = +1	3	204.7	0.4402150537634409	0.0033013846421991256	2410.0	25.0
241000	Q = +3	3	2.3	0.004946236559139785	0.0009095754509282811	2410.0	25.0
241000	Q = -1	3	257.9	0.5546236559139784	0.0031156005465377452	2410.0	25.0
241000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2410.0	25.0
242000	Q = +1	3	206.4	0.44387096774193546	0.003380595303957445	2420.0	25.0
242000	Q = +3	3	1.9	0.004086021505376345	0.0006762710488929464	2420.0	25.0
242000	Q = -1	3	256.7	0.5520430107526881	0.003378314456759326	2420.0	25.0
243000	Q = +1	3	205.8	0.4425806451612903	0.006038549014667436	2430.0	25.0
243000	Q = +3	3	2.3	0.004946236559139785	0.0016045182283583794	2430.0	25.0
243000	Q = -1	3	256.8	0.552258064516129	0.005419658257042524	2430.0	25.0
243000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2430.0	25.0
244000	Q = +1	3	205.7	0.44236559139784937	0.002663928914130755	2440.0	25.0
244000	Q = +3	3	3.1	0.006666666666666665	0.0012601000595875947	2440.0	25.0
244000	Q = -1	3	256.1	0.5507526881720429	0.002839469866715183	2440.0	25.0
244000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2440.0	25.0
245000	Q = +1	3	204.2	0.4391397849462365	0.0035088855198624857	2450.0	25.0
245000	Q = +3	3	2.7	0.005806451612903225	0.0010163044357532492	2450.0	25.0
245000	Q = -1	3	258.0	0.5548387096774194	0.0031736119886994537	2450.0	25.0
245000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2450.0	25.0
246000	Q = +1	3	202.8	0.4361290322580645	0.0026591020775614885	2460.0	25.0
246000	Q = +3	3	3.1	0.006666666666666665	0.001218637992831541	2460.0	25.0
246000	Q = -1	3	259.1	0.5572043010752687	0.002839469866715173	2460.0	25.0
247000	Q = +1	3	198.5	0.4268817204301076	0.005772723849545017	2470.0	25.0
247000	Q = +3	3	2.7	0.005806451612903227	0.0013620071684587814	2470.0	25.0
247000	Q = -1	3	263.8	0.5673118279569892	0.004880872983670024	2470.0	25.0
248000	Q = +1	3	202.9	0.4363440860215054	0.005906479442326744	2480.0	25.0
248000	Q = +3	3	2.4	0.005161290322580646	0.0011647366888366967	2480.0	25.0
248000	Q = -1	3	259.6	0.5582795698924732	0.0053085329266160846	2480.0	25.0
248000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2480.0	25.0
249000	Q = +1	3	203.3	0.4372043010752688	0.003332369691518125	2490.0	25.0
249000	Q = +3	3	2.6	0.005591397849462367	0.0007982457867856662	2490.0	25.0
249000	Q = -1	3	259.0	0.556989247311828	0.0030581690333622213	2490.0	25.0
249000	Q = -3	3	0.1	0.00021505376344086021	0.0002150537634408602	2490.0	25.0
250000	Q = +1	3	204.6	0.4400000000000001	0.005200962622857937	2500.0	25.0
250000	Q = +3	3	3.5	0.00752688172043011	0.0017039232005741525	2500.0	25.0
250000	Q = -1	3	256.9	0.5524731182795699	0.00434209827122805	2500.0	25.0
